"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind"
"2/27/1979","-35","-7.96184015274048","98","25.303","21.635","8.27407872","2.42575013034945",
"2/28/1979","-35","-7.96184015274048","98","29.109","23.073","1.042842996","3.33198376116989",
"3/1/1979","-35","-7.96184015274048","98","27.407","22.729","7.9822566","2.13718842129338",
"3/2/1979","-35","-7.96184015274048","98","25.93","21.812","3.78341784","2.13544942871016",
"3/3/1979","-35","-7.96184015274048","98","29.143","22.383","0.666046296","3.03713413346088",
"3/4/1979","-35","-7.96184015274048","98","27.32","23.128","14.46761628","2.28162035097707",
"3/5/1979","-35","-7.96184015274048","98","27.584","22.286","17.1455418","2.27188827353599",
"3/6/1979","-35","-7.96184015274048","98","27.933","22.059","7.340243004","2.6011135150897",
"3/7/1979","-35","-7.96184015274048","98","28.374","23.224","5.124096144","2.77556718488615",
"3/8/1979","-35","-7.96184015274048","98","28.818","23.029","6.1712338464","2.72656880699027",
"3/9/1979","-35","-7.96184015274048","98","25.359","22.692","9.04312116","2.22260830041285",
"3/10/1979","-35","-7.96184015274048","98","26.942","20.806","17.56267776","1.96374794946115",
"3/11/1979","-35","-7.96184015274048","98","27.381","22.329","12.443738364","2.30793866804948",
"3/12/1979","-35","-7.96184015274048","98","26.367","21.749","6.667327224","2.134352021084",
"3/13/1979","-35","-7.96184015274048","98","27.521","21.526","7.990839252","2.05428109797094",
"3/14/1979","-35","-7.96184015274048","98","28.421","22.413","6.763455936","2.08058065475543",
"3/15/1979","-35","-7.96184015274048","98","28.08","23.28","5.94978228","1.51948078876717",
"3/16/1979","-35","-7.96184015274048","98","29.489","23.711","3.9241770264","2.39943717095958",
"3/17/1979","-35","-7.96184015274048","98","29.805","23.485","0.5561829","2.93856117739049",
"3/18/1979","-35","-7.96184015274048","98","30.239","23.601","0.69522858","3.22683119798802",
"3/19/1979","-35","-7.96184015274048","98","30.56","24.049","0.188827452","3.40597687184595",
"3/20/1979","-35","-7.96184015274048","98","29.865","23.59","2.79979902","2.91240479395465",
"3/21/1979","-35","-7.96184015274048","98","30.185","23.341","0.7810596144","3.70076094035814",
"3/22/1979","-35","-7.96184015274048","98","26.949","23.844","3.2478306624","2.85623987528224",
"3/23/1979","-35","-7.96184015274048","98","29.218","23.421","3.3096300264","2.79444080083997",
"3/24/1979","-35","-7.96184015274048","98","28.404","22.131","4.5833616","2.18105392980331",
"3/25/1979","-35","-7.96184015274048","98","29.932","22.044","0.648879876","2.39608451014177",
"3/26/1979","-35","-7.96184015274048","98","30.012","22.558","2.4307254","2.43246324146971",
"3/27/1979","-35","-7.96184015274048","98","31.337","22.946","0.1132965","2.57461303359238",
"3/28/1979","-35","-7.96184015274048","98","30.185","22.891","3.409195644","2.53500163094177",
"3/29/1979","-35","-7.96184015274048","98","30.756","21.706","0.0034332264","2.63539848381773",
"3/30/1979","-35","-7.96184015274048","98","30.538","23.363","1.8196097904","2.65225157544495",
"3/31/1979","-35","-7.96184015274048","98","30.404","20.901","0","2.19099189025441",
"4/1/1979","-35","-7.96184015274048","98","30.455","20.109","0","2.40369821127225",
"4/2/1979","-35","-7.96184015274048","98","30.372","20.386","0.123595992","2.61160893350632",
"4/3/1979","-35","-7.96184015274048","98","27.348","23.122","8.49037284","2.44322379956027",
"4/4/1979","-35","-7.96184015274048","98","30.062","22.944","0.269508564","3.14528311538023",
"4/5/1979","-35","-7.96184015274048","98","27.555","23.313","5.46226632","1.67244514895382",
"4/6/1979","-35","-7.96184015274048","98","29.844","22.384","1.24969428","2.13005560891862",
"4/7/1979","-35","-7.96184015274048","98","30.311","20.647","0.02059938","2.38322253733857",
"4/8/1979","-35","-7.96184015274048","98","30.839","20.701","0.1956941208","2.79062260465528",
"4/9/1979","-35","-7.96184015274048","98","27.789","24.402","0.243758988","2.12954895513488",
"4/10/1979","-35","-7.96184015274048","98","30.548","23.067","0","2.96589382011092",
"4/11/1979","-35","-7.96184015274048","98","30.756","22.56","0","2.98116510465678",
"4/12/1979","-35","-7.96184015274048","98","30.328","23.503","0.53215038","3.32096091896277",
"4/13/1979","-35","-7.96184015274048","98","28.247","23.163","5.5206279","3.1714267154706",
"4/14/1979","-35","-7.96184015274048","98","27.324","22.618","12.62226924","3.49973267123599",
"4/15/1979","-35","-7.96184015274048","98","25.992","23.045","6.849292428","3.59956456025274",
"4/16/1979","-35","-7.96184015274048","98","29.85","23.523","0.449752644","3.05342357754322",
"4/17/1979","-35","-7.96184015274048","98","28.383","23.06","4.483797192","2.59476723540069",
"4/18/1979","-35","-7.96184015274048","98","27.048","22.763","5.34210174","2.10178535057931",
"4/19/1979","-35","-7.96184015274048","98","29.686","22.119","1.047134232","2.52711096383731",
"4/20/1979","-35","-7.96184015274048","98","27.642","22.904","8.329012416","1.94622500736917",
"4/21/1979","-35","-7.96184015274048","98","28.549","20.986","4.92325002","1.71048242569435",
"4/22/1979","-35","-7.96184015274048","98","30.538","20.729","0.84114036","2.07442879127531",
"4/23/1979","-35","-7.96184015274048","98","30.91","22.226","0.010299672","2.53338266968523",
"4/24/1979","-35","-7.96184015274048","98","30.914","21.821","0","2.19097143487618",
"4/25/1979","-35","-7.96184015274048","98","31.264","20.628","0","2.50433676881188",
"4/26/1979","-35","-7.96184015274048","98","27.055","22.937","11.18545848","2.29921309470452",
"4/27/1979","-35","-7.96184015274048","98","29.123","22.494","3.42292824","2.54694318326297",
"4/28/1979","-35","-7.96184015274048","98","28.083","22.108","1.6136169912","2.25308313328483",
"4/29/1979","-35","-7.96184015274048","98","24.946","23.225","5.6219109264","2.69448248446078",
"4/30/1979","-35","-7.96184015274048","98","27.409","22.121","8.984754972","2.2726330278914",
"5/1/1979","-35","-7.96184015274048","98","27.191","20.399","7.3230747624","1.66413527115374",
"5/2/1979","-35","-7.96184015274048","98","26.472","20.662","12.49694442","1.50264372845938",
"5/3/1979","-35","-7.96184015274048","98","27.529","23.008","12.2634864","2.25417523856141",
"5/4/1979","-35","-7.96184015274048","98","26.298","23.147","15.77911392","2.30149355408528",
"5/5/1979","-35","-7.96184015274048","98","27.384","21.594","9.88598268","1.71899871232334",
"5/6/1979","-35","-7.96184015274048","98","28.768","22.203","5.04684792","2.82571426797848",
"5/7/1979","-35","-7.96184015274048","98","25.538","22.405","4.758454152","3.05650709584949",
"5/8/1979","-35","-7.96184015274048","98","28.666","21.418","2.3071284","3.1250874845602",
"5/9/1979","-35","-7.96184015274048","98","28.365","22.01","0.449752644","2.97250141655688",
"5/10/1979","-35","-7.96184015274048","98","26.908","22.388","4.627993644","2.39033955750696",
"5/11/1979","-35","-7.96184015274048","98","25.346","22.189","5.8845546","2.14126586603867",
"5/12/1979","-35","-7.96184015274048","98","25.856","22.248","8.35991172","2.77413872154683",
"5/13/1979","-35","-7.96184015274048","98","28.313","22.217","6.9694528464","3.15736382404109",
"5/14/1979","-35","-7.96184015274048","98","25.208","22.62","2.667619404","2.21894602644842",
"5/15/1979","-35","-7.96184015274048","98","27.734","22.481","6.433870104","2.99945198579022",
"5/16/1979","-35","-7.96184015274048","98","23.097","22.752","66.52049472","3.15103330246736",
"5/17/1979","-35","-7.96184015274048","98","23.683","22.498","11.17858932","2.79451832536843",
"5/18/1979","-35","-7.96184015274048","98","25.015","21.926","9.801859824","2.76031797119502",
"5/19/1979","-35","-7.96184015274048","98","23.498","21.976","6.6158307","2.74801182193547",
"5/20/1979","-35","-7.96184015274048","98","24.944","21.913","9.95635512","2.65753510083601",
"5/21/1979","-35","-7.96184015274048","98","27.233","21.179","5.949780912","2.687066651616",
"5/22/1979","-35","-7.96184015274048","98","28.309","22.733","8.69293116","2.93975919998846",
"5/23/1979","-35","-7.96184015274048","98","27.277","22.787","3.44696076","2.47462459681287",
"5/24/1979","-35","-7.96184015274048","98","28.854","21.589","0.326156796","2.12279411062175",
"5/25/1979","-35","-7.96184015274048","98","29.965","20.467","0.116729784","1.9449255569463",
"5/26/1979","-35","-7.96184015274048","98","28.433","22.43","0","3.28202023577816",
"5/27/1979","-35","-7.96184015274048","98","26.277","20.864","1.515769596","2.62326138347678",
"5/28/1979","-35","-7.96184015274048","98","27.938","21.244","0.0480651768","2.4992220577895",
"5/29/1979","-35","-7.96184015274048","98","26.865","22.2","5.506900416","2.49510651523963",
"5/30/1979","-35","-7.96184015274048","98","28.537","22.425","2.195549712","2.68124376958707",
"5/31/1979","-35","-7.96184015274048","98","27.787","23.32","2.169797904","2.95459895074176",
"6/1/1979","-35","-7.96184015274048","98","24.508","22.965","3.016090908","2.36382481633771",
"6/2/1979","-35","-7.96184015274048","98","26.233","22.741","0.6248473128","3.90624408416278",
"6/3/1979","-35","-7.96184015274048","98","26.734","22.289","6.028745832","3.85116938146851",
"6/4/1979","-35","-7.96184015274048","98","22.739","21.979","11.48930172","3.10151200134851",
"6/5/1979","-35","-7.96184015274048","98","23.059","21.254","2.700233784","3.40237271785816",
"6/6/1979","-35","-7.96184015274048","98","27.113","22.073","0.3999707568","3.95890221022468",
"6/7/1979","-35","-7.96184015274048","98","27.491","21.313","2.7740472552","3.06768078290209",
"6/8/1979","-35","-7.96184015274048","98","26.08","21.657","5.203053468","2.62805661194569",
"6/9/1979","-35","-7.96184015274048","98","25.872","21.709","6.8716043568","2.45619708755989",
"6/10/1979","-35","-7.96184015274048","98","25.24","20.578","8.1470484","2.56837937289592",
"6/11/1979","-35","-7.96184015274048","98","27.444","20.498","1.60846686","3.00169764485996",
"6/12/1979","-35","-7.96184015274048","98","26.982","21.627","3.2375362392","3.468618232677",
"6/13/1979","-35","-7.96184015274048","98","25.579","20.79","4.753299996","2.74954459750964",
"6/14/1979","-35","-7.96184015274048","98","24.209","22.105","12.421417032","2.80644040386706",
"6/15/1979","-35","-7.96184015274048","98","26.261","21.66","0.2969745624","4.20589832524827",
"6/16/1979","-35","-7.96184015274048","98","27.265","21.691","0.67806216","4.86223984135635",
"6/17/1979","-35","-7.96184015274048","98","26.823","21.099","2.413559412","3.98812080116509",
"6/18/1979","-35","-7.96184015274048","98","27.135","22.095","0.8857725264","4.32260652579805",
"6/19/1979","-35","-7.96184015274048","98","27.033","22.78","0","4.84546282089899",
"6/20/1979","-35","-7.96184015274048","98","27.289","22.384","0","4.16031587304934",
"6/21/1979","-35","-7.96184015274048","98","27.37","22.126","0.0068664528","4.24048099419451",
"6/22/1979","-35","-7.96184015274048","98","26.142","21.292","2.3122785456","3.66611527687068",
"6/23/1979","-35","-7.96184015274048","98","24.098","21.838","2.14576578","3.97900858450527",
"6/24/1979","-35","-7.96184015274048","98","26.936","21.589","3.367995948","3.64722680555409",
"6/25/1979","-35","-7.96184015274048","98","24.839","22.055","6.2965345536","3.19747516452638",
"6/26/1979","-35","-7.96184015274048","98","25.309","22.074","4.16106972","3.70441832175018",
"6/27/1979","-35","-7.96184015274048","98","24.388","20.98","0.774192996","2.75855306567468",
"6/28/1979","-35","-7.96184015274048","98","26.446","18.948","0.668620872","3.08929823162016",
"6/29/1979","-35","-7.96184015274048","98","26.263","20.867","5.651095464","2.88694565748291",
"6/30/1979","-35","-7.96184015274048","98","24.132","21.498","7.39689264","2.75435602910057",
"7/1/1979","-35","-7.96184015274048","98","24.668","21.855","7.27329132","3.07057613922033",
"7/2/1979","-35","-7.96184015274048","98","25.317","21.63","12.904647804","3.45013263368854",
"7/3/1979","-35","-7.96184015274048","98","23.372","21.149","9.58728492","3.91179600527105",
"7/4/1979","-35","-7.96184015274048","98","23.068","20.742","2.4221419488","3.37020079420206",
"7/5/1979","-35","-7.96184015274048","98","26.643","20.676","0.56304936","3.89234712863361",
"7/6/1979","-35","-7.96184015274048","98","23.664","20.581","3.515627736","3.03724029071231",
"7/7/1979","-35","-7.96184015274048","98","25.248","20.489","5.264854704","2.46141937739771",
"7/8/1979","-35","-7.96184015274048","98","27.073","20.341","4.45461912","2.82027429491901",
"7/9/1979","-35","-7.96184015274048","98","27.182","19.852","3.76710948","3.27719432307899",
"7/10/1979","-35","-7.96184015274048","98","26.278","21.105","6.44760684","3.30296028843445",
"7/11/1979","-35","-7.96184015274048","98","26.759","20.661","0","3.72471047698977",
"7/12/1979","-35","-7.96184015274048","98","26.777","19.755","0","3.71944908256794",
"7/13/1979","-35","-7.96184015274048","98","25.52","19.972","2.058220332","4.27164403206305",
"7/14/1979","-35","-7.96184015274048","98","26.098","21.453","2.8238312448","3.26933251625062",
"7/15/1979","-35","-7.96184015274048","98","24.271","20.809","8.13160404","2.21703162698684",
"7/16/1979","-35","-7.96184015274048","98","22.87","21.424","6.449319","2.61136981172074",
"7/17/1979","-35","-7.96184015274048","98","24.355","21.102","7.86037572","2.17114211370062",
"7/18/1979","-35","-7.96184015274048","98","23.466","20.384","2.6092549008","2.21425129937751",
"7/19/1979","-35","-7.96184015274048","98","25.536","20.14","0.537300468","3.49303269175924",
"7/20/1979","-35","-7.96184015274048","98","25.218","20.348","0.698661648","3.06450706362429",
"7/21/1979","-35","-7.96184015274048","98","27.258","20.299","1.409339628","2.38065336251725",
"7/22/1979","-35","-7.96184015274048","98","22.151","20.228","5.43823452","1.86203765167198",
"7/23/1979","-35","-7.96184015274048","98","26.826","19.524","0.7535937312","3.42329914646538",
"7/24/1979","-35","-7.96184015274048","98","23.264","20.904","2.3921032536","3.74573671884595",
"7/25/1979","-35","-7.96184015274048","98","21.891","20.173","2.44617516","3.87329091705591",
"7/26/1979","-35","-7.96184015274048","98","25.19","20.04","0.2969740944","3.266709344363",
"7/27/1979","-35","-7.96184015274048","98","23.945","20.069","1.8350600904","2.70323870273203",
"7/28/1979","-35","-7.96184015274048","98","25.183","20.794","1.5810016608","3.99930583313806",
"7/29/1979","-35","-7.96184015274048","98","24.972","20.241","1.864241784","3.22358198756382",
"7/30/1979","-35","-7.96184015274048","98","22.935","21.366","6.950572308","3.61625709094858",
"7/31/1979","-35","-7.96184015274048","98","26.296","21.061","1.326943404","4.27179709427168",
"8/1/1979","-35","-7.96184015274048","98","26.079","20.675","1.4041893312","4.22907618617221",
"8/2/1979","-35","-7.96184015274048","98","25.722","20.451","1.18446372","3.12682366330895",
"8/3/1979","-35","-7.96184015274048","98","24.995","20.67","2.911374828","3.38064129500585",
"8/4/1979","-35","-7.96184015274048","98","27.057","20.969","0.101280132","3.72760660048611",
"8/5/1979","-35","-7.96184015274048","98","27.211","20.856","1.2908934216","3.74441146907421",
"8/6/1979","-35","-7.96184015274048","98","24.814","20.116","9.1684248264","3.56114303559652",
"8/7/1979","-35","-7.96184015274048","98","26.702","20.425","3.097633104","4.23129066862701",
"8/8/1979","-35","-7.96184015274048","98","27.122","21.807","0.999069516","4.19842735195238",
"8/9/1979","-35","-7.96184015274048","98","26.282","21.586","0.7810591608","3.98649414772",
"8/10/1979","-35","-7.96184015274048","98","26.253","21.2","0.8789064408","3.57772752909719",
"8/11/1979","-35","-7.96184015274048","98","27.344","21.848","0.2849577768","3.90405039411159",
"8/12/1979","-35","-7.96184015274048","98","23.073","19.911","2.16293364","2.36048372794296",
"8/13/1979","-35","-7.96184015274048","98","24.764","20.216","2.259922572","2.372398235545",
"8/14/1979","-35","-7.96184015274048","98","24.388","21.181","4.195404036","2.42176927003892",
"8/15/1979","-35","-7.96184015274048","98","27.073","20.539","0.278091648","3.51861251461844",
"8/16/1979","-35","-7.96184015274048","98","27.435","20.166","0","3.81872582202785",
"8/17/1979","-35","-7.96184015274048","98","25.236","21.023","1.5998858928","3.40510081378621",
"8/18/1979","-35","-7.96184015274048","98","26.564","21.335","0.144195516","3.80885451822868",
"8/19/1979","-35","-7.96184015274048","98","26.014","20.291","0.0377654976","2.84627658686009",
"8/20/1979","-35","-7.96184015274048","98","28.082","19.563","0.1150131384","3.08427753673679",
"8/21/1979","-35","-7.96184015274048","98","25.802","21.182","10.284234192","2.57444633367412",
"8/22/1979","-35","-7.96184015274048","98","26.857","20.748","1.246261572","2.780454489747",
"8/23/1979","-35","-7.96184015274048","98","27.599","19.504","0.1750946328","2.79988315296276",
"8/24/1979","-35","-7.96184015274048","98","26.996","20.2","0.4171373064","2.73137604735775",
"8/25/1979","-35","-7.96184015274048","98","28.219","19.904","0.072097776","3.10935215846373",
"8/26/1979","-35","-7.96184015274048","98","27.079","21.512","1.811027232","3.10631223090147",
"8/27/1979","-35","-7.96184015274048","98","25.457","21.999","11.50989192","2.45135445578353",
"8/28/1979","-35","-7.96184015274048","98","23.04","21.712","11.408622156","2.12563232432041",
"8/29/1979","-35","-7.96184015274048","98","26.326","20.884","0.50125122","3.46866020301081",
"8/30/1979","-35","-7.96184015274048","98","25.561","20.022","0.1201629816","3.53239517141096",
"8/31/1979","-35","-7.96184015274048","98","27.283","18.765","0.046348596","3.05395789204142",
"9/1/1979","-35","-7.96184015274048","98","28.273","20.127","0.0274658184","3.12085588085253",
"9/2/1979","-35","-7.96184015274048","98","23.897","21.482","11.068726392","2.32485301737034",
"9/3/1979","-35","-7.96184015274048","98","24.635","21.483","10.42499844","2.56834146769157",
"9/4/1979","-35","-7.96184015274048","98","24.144","21.788","10.1348812224","2.76731157932959",
"9/5/1979","-35","-7.96184015274048","98","22.519","19.218","7.31792592","1.79254875245946",
"9/6/1979","-35","-7.96184015274048","98","24.737","19.659","9.06371784","1.56075663418458",
"9/7/1979","-35","-7.96184015274048","98","24.851","21.105","5.19275772","2.49240327160022",
"9/8/1979","-35","-7.96184015274048","98","24.8","20.6","1.8642428928","3.40916580846927",
"9/9/1979","-35","-7.96184015274048","98","24.696","20.766","2.3689267848","4.08267566474794",
"9/10/1979","-35","-7.96184015274048","98","21.487","20.352","7.156561356","3.87562180610366",
"9/11/1979","-35","-7.96184015274048","98","23.349","20.58","5.9017191192","3.13047145801478",
"9/12/1979","-35","-7.96184015274048","98","25.952","20.206","1.66683222","3.11255713134986",
"9/13/1979","-35","-7.96184015274048","98","23.092","21.952","5.11894224","2.94642514967502",
"9/14/1979","-35","-7.96184015274048","98","27.316","21.618","3.4469611488","3.1910347251072",
"9/15/1979","-35","-7.96184015274048","98","25.765","21.067","5.8965709464","1.97225729652819",
"9/16/1979","-35","-7.96184015274048","98","26.847","21.642","3.2109254928","2.25542081425574",
"9/17/1979","-35","-7.96184015274048","98","28.024","21.639","5.46141096","2.80182961423525",
"9/18/1979","-35","-7.96184015274048","98","25.809","21.313","2.96802756","2.22035728863872",
"9/19/1979","-35","-7.96184015274048","98","27.494","19.367","0.070381188","2.5870413960686",
"9/20/1979","-35","-7.96184015274048","98","28.507","20.512","0.9492871824","3.03926039451504",
"9/21/1979","-35","-7.96184015274048","98","23.504","21.806","6.54288426","2.74360051444841",
"9/22/1979","-35","-7.96184015274048","98","27.829","21.008","2.569769568","3.28661488774846",
"9/23/1979","-35","-7.96184015274048","98","27.905","21.477","1.31320908","3.54813017403629",
"9/24/1979","-35","-7.96184015274048","98","29.2","22.575","0.4085539776","4.15893881192342",
"9/25/1979","-35","-7.96184015274048","98","28.661","22.956","1.012802256","4.37532473633931",
"9/26/1979","-35","-7.96184015274048","98","27.871","22.448","0.7141110264","4.0213034795855",
"9/27/1979","-35","-7.96184015274048","98","28.737","22.148","2.604100752","3.98046118751728",
"9/28/1979","-35","-7.96184015274048","98","26.727","21.694","9.06371676","3.77588264973642",
"9/29/1979","-35","-7.96184015274048","98","28.325","21.078","4.737852108","3.96580987575038",
"9/30/1979","-35","-7.96184015274048","98","28.368","21.624","1.500321024","4.01065529533296",
"10/1/1979","-35","-7.96184015274048","98","28.419","22.065","0","3.80627341206487",
"10/2/1979","-35","-7.96184015274048","98","27.805","21.832","1.270294524","2.93063026393432",
"10/3/1979","-35","-7.96184015274048","98","28.881","22.479","0.17166168","3.9525179175157",
"10/4/1979","-35","-7.96184015274048","98","28.831","22.746","1.7887117608","4.3591944033403",
"10/5/1979","-35","-7.96184015274048","98","29.046","22.725","0.7381439784","4.52637303678652",
"10/6/1979","-35","-7.96184015274048","98","28.822","22.058","1.7320637664","4.4778349930201",
"10/7/1979","-35","-7.96184015274048","98","26.68","23.379","0.5149841256","4.25099272377475",
"10/8/1979","-35","-7.96184015274048","98","29.4","22.834","0.085830732","3.63469194673162",
"10/9/1979","-35","-7.96184015274048","98","30.198","21.444","0.037765512","2.87858427629695",
"10/10/1979","-35","-7.96184015274048","98","30.175","22.097","0","3.42890868113595",
"10/11/1979","-35","-7.96184015274048","98","29.835","22.687","0","3.76844249205189",
"10/12/1979","-35","-7.96184015274048","98","29.261","21.912","0.5321501136","3.39145992005887",
"10/13/1979","-35","-7.96184015274048","98","29.201","21.543","0.470351952","3.36441089873283",
"10/14/1979","-35","-7.96184015274048","98","25.478","19.703","1.9191738168","2.33708206943706",
"10/15/1979","-35","-7.96184015274048","98","28.608","21.796","0.343323","3.15946895010348",
"10/16/1979","-35","-7.96184015274048","98","30.543","22.707","0","3.58604305125627",
"10/17/1979","-35","-7.96184015274048","98","30.384","23.293","0","3.65566337984849",
"10/18/1979","-35","-7.96184015274048","98","28.753","22.964","3.7593840456","2.74660404720235",
"10/19/1979","-35","-7.96184015274048","98","29.829","22.937","2.8392759","3.59632005448608",
"10/20/1979","-35","-7.96184015274048","98","30.09","22.454","0.736427916","3.84572061338839",
"10/21/1979","-35","-7.96184015274048","98","29.221","22.527","2.911376988","4.01520402213078",
"10/22/1979","-35","-7.96184015274048","98","25.345","22.105","0.999069768","3.08205183766045",
"10/23/1979","-35","-7.96184015274048","98","26.799","20.792","3.045273372","2.71699021777608",
"10/24/1979","-35","-7.96184015274048","98","28.574","22.102","1.5277860432","4.03412193303386",
"10/25/1979","-35","-7.96184015274048","98","28.421","23.25","0.50125122","3.82133740569478",
"10/26/1979","-35","-7.96184015274048","98","28.718","22.386","5.197907628","3.38875887181977",
"10/27/1979","-35","-7.96184015274048","98","29.797","22.566","0.0171661392","3.68160104784731",
"10/28/1979","-35","-7.96184015274048","98","30.137","22.399","0","3.63080491194874",
"10/29/1979","-35","-7.96184015274048","98","30.203","22.006","0","3.89161252850544",
"10/30/1979","-35","-7.96184015274048","98","29.911","21.861","0","3.78373885297269",
"10/31/1979","-35","-7.96184015274048","98","26.518","22.822","1.7372129328","3.04017427652215",
"11/1/1979","-35","-7.96184015274048","98","30.171","22.484","3.42807984","3.53651492978827",
"11/2/1979","-35","-7.96184015274048","98","30.207","23.261","0","4.10079449003496",
"11/3/1979","-35","-7.96184015274048","98","30.305","22.082","0.164794968","3.64879652527402",
"11/4/1979","-35","-7.96184015274048","98","30.618","22.488","0.104713488","3.5997824464906",
"11/5/1979","-35","-7.96184015274048","98","31.047","21.424","0","3.7636259570937",
"11/6/1979","-35","-7.96184015274048","98","30.529","22.525","0.2969742096","3.10222177589975",
