"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Wind"
"1/29/1979","-123.125","49.1759986877441","3","0.892999999999972","-4.58600000000001","2.90556210559859",
"1/30/1979","-123.125","49.1759986877441","3","-0.646999999999991","-5.49700000000001","1.91305595199326",
"1/31/1979","-123.125","49.1759986877441","3","-0.245999999999981","-5.09300000000002","2.39891906218053",
"2/1/1979","-123.125","49.1759986877441","3","-0.488","-6.16500000000002","2.19337784280814",
"2/2/1979","-123.125","49.1759986877441","3","-0.341000000000008","-4.346","3.09804472325641",
"2/3/1979","-123.125","49.1759986877441","3","1.15899999999999","-1.96499999999997","2.66217753460674",
"2/4/1979","-123.125","49.1759986877441","3","4.27199999999999","-0.0699999999999932","3.65872586081177",
"2/5/1979","-123.125","49.1759986877441","3","4.84899999999999","3.02100000000002","2.79510281294984",
"2/6/1979","-123.125","49.1759986877441","3","6.06799999999998","3.15300000000002","3.89387590728921",
"2/7/1979","-123.125","49.1759986877441","3","5.07900000000001","0.675999999999988","2.96343893871153",
"2/8/1979","-123.125","49.1759986877441","3","6.52499999999998","2.44900000000001","5.72194797526076",
"2/9/1979","-123.125","49.1759986877441","3","6.99099999999999","4.80599999999998","2.68983402696588",
"2/10/1979","-123.125","49.1759986877441","3","5.99000000000001","3.87099999999998","2.59598703997257",
"2/11/1979","-123.125","49.1759986877441","3","7.26799999999997","5.46699999999998","2.92167922283436",
"2/12/1979","-123.125","49.1759986877441","3","7.20800000000003","4.43400000000003","5.19875972354328",
"2/13/1979","-123.125","49.1759986877441","3","7.87400000000002","0.634999999999991","6.54925924794751",
"2/14/1979","-123.125","49.1759986877441","3","4.17899999999997","-1.233","2.01300704943135",
"2/15/1979","-123.125","49.1759986877441","3","6.584","-0.274999999999977","4.40339500695933",
"2/16/1979","-123.125","49.1759986877441","3","4.32900000000001","2.39800000000002","4.55461380545052",
"2/17/1979","-123.125","49.1759986877441","3","5.90499999999997","1.22000000000003","7.0263800573736",
"2/18/1979","-123.125","49.1759986877441","3","6.32400000000001","3.33300000000003","3.55689045201882",
"2/19/1979","-123.125","49.1759986877441","3","4.86700000000002","2.005","1.94829085033725",
"2/20/1979","-123.125","49.1759986877441","3","7.11700000000002","1.19099999999997","2.37393249001221",
"2/21/1979","-123.125","49.1759986877441","3","5.85700000000003","0.317999999999984","1.95863984571438",
"2/22/1979","-123.125","49.1759986877441","3","7.17000000000002","0.374000000000024","3.09678364805301",
"2/23/1979","-123.125","49.1759986877441","3","3.75900000000001","1.39999999999998","3.07250857917817",
"2/24/1979","-123.125","49.1759986877441","3","5.39600000000002","2.05900000000003","6.38035627162344",
"2/25/1979","-123.125","49.1759986877441","3","7.21800000000002","5.428","5.16255772686873",
"2/26/1979","-123.125","49.1759986877441","3","8.488","3.15300000000002","1.64913694353343",
"2/27/1979","-123.125","49.1759986877441","3","5.95400000000001","3.31299999999999","3.52897048585943",
"2/28/1979","-123.125","49.1759986877441","3","5.71300000000002","1.08300000000003","2.33970181280737",
"3/1/1979","-123.125","49.1759986877441","3","6.19499999999999","0.687000000000012","2.46062459993488",
"3/2/1979","-123.125","49.1759986877441","3","6.827","0.70999999999998","2.92534561087404",
"3/3/1979","-123.125","49.1759986877441","3","7.08600000000001","3.01299999999998","3.78631002674761",
"3/4/1979","-123.125","49.1759986877441","3","8.74400000000003","6.63600000000002","5.07891059625541",
"3/5/1979","-123.125","49.1759986877441","3","10.021","7.85700000000003","2.95415737189572",
"3/6/1979","-123.125","49.1759986877441","3","12.242","9.41899999999998","3.11518828694666",
"3/7/1979","-123.125","49.1759986877441","3","10.113","5.30000000000001","3.43187581201466",
"3/8/1979","-123.125","49.1759986877441","3","8.79899999999998","2.024","1.80187042751234",
"3/9/1979","-123.125","49.1759986877441","3","13.062","3.38499999999999","1.89024802536488",
"3/10/1979","-123.125","49.1759986877441","3","12.744","5.149","2.38480582002789",
"3/11/1979","-123.125","49.1759986877441","3","11.491","7.35500000000002","2.03587339445562",
"3/12/1979","-123.125","49.1759986877441","3","9.20999999999998","4.38499999999999","1.95527821104977",
"3/13/1979","-123.125","49.1759986877441","3","14.487","4.822","1.90388309170614",
"3/14/1979","-123.125","49.1759986877441","3","12.657","6.73200000000003","2.64236313776396",
"3/15/1979","-123.125","49.1759986877441","3","9.75700000000001","5.28199999999998","2.47363889988132",
"3/16/1979","-123.125","49.1759986877441","3","8.77300000000002","4.13799999999998","2.14811828563594",
"3/17/1979","-123.125","49.1759986877441","3","8.87900000000002","3.83699999999999","2.70826920297977",
"3/18/1979","-123.125","49.1759986877441","3","11.569","3.82999999999998","2.22595194821014",
"3/19/1979","-123.125","49.1759986877441","3","14.937","5.12099999999998","2.66355254136932",
"3/20/1979","-123.125","49.1759986877441","3","12.972","4.988","2.17381286111527",
"3/21/1979","-123.125","49.1759986877441","3","16.028","5.01900000000001","2.14987649746556",
"3/22/1979","-123.125","49.1759986877441","3","16.126","8.22800000000001","2.19450875557455",
"3/23/1979","-123.125","49.1759986877441","3","15.317","5.61599999999999","1.13794288705237",
"3/24/1979","-123.125","49.1759986877441","3","12.815","4.73399999999998","1.8756520019473",
"3/25/1979","-123.125","49.1759986877441","3","9.993","4.43099999999998","1.8547767086294",
"3/26/1979","-123.125","49.1759986877441","3","11.784","4.40800000000002","2.60377457313453",
"3/27/1979","-123.125","49.1759986877441","3","10.545","3.94499999999999","3.64441873440264",
"3/28/1979","-123.125","49.1759986877441","3","10.38","1.37099999999998","2.51815098205782",
"3/29/1979","-123.125","49.1759986877441","3","9.476","3.77499999999998","2.49071369295912",
"3/30/1979","-123.125","49.1759986877441","3","8.48099999999999","3.911","3.71943245800049",
"3/31/1979","-123.125","49.1759986877441","3","9.41000000000003","1.863","2.9614025007775",
"4/1/1979","-123.125","49.1759986877441","3","9.42599999999999","0.543000000000006","1.91544139921765",
"4/2/1979","-123.125","49.1759986877441","3","10.662","4.26400000000001","2.53479309589302",
"4/3/1979","-123.125","49.1759986877441","3","8.76799999999997","5.91300000000001","1.82662376692501",
"4/4/1979","-123.125","49.1759986877441","3","10.721","7.62299999999999","1.86925504775091",
"4/5/1979","-123.125","49.1759986877441","3","11.805","8.48200000000003","1.22372079396549",
"4/6/1979","-123.125","49.1759986877441","3","10.872","5.70100000000002","2.40922924196905",
"4/7/1979","-123.125","49.1759986877441","3","10.826","4.33499999999998","2.55932727583352",
"4/8/1979","-123.125","49.1759986877441","3","9.298","4.81299999999999","3.0646699142748",
"4/9/1979","-123.125","49.1759986877441","3","9.32799999999997","3.94","1.4811356757669",
"4/10/1979","-123.125","49.1759986877441","3","8.79000000000002","2.452","1.94951890942769",
"4/11/1979","-123.125","49.1759986877441","3","11.011","1.15899999999999","1.94977153886541",
"4/12/1979","-123.125","49.1759986877441","3","7.74900000000002","4.13799999999998","6.44582572750084",
"4/13/1979","-123.125","49.1759986877441","3","10.167","4.47199999999998","4.19117108254306",
"4/14/1979","-123.125","49.1759986877441","3","9.53699999999998","4.10500000000002","2.00386244733387",
"4/15/1979","-123.125","49.1759986877441","3","10.055","4.76799999999997","1.60154100331909",
"4/16/1979","-123.125","49.1759986877441","3","11.384","3.358","1.85045317164961",
"4/17/1979","-123.125","49.1759986877441","3","9.93000000000001","5.50999999999999","2.90478619179322",
"4/18/1979","-123.125","49.1759986877441","3","6.81","3.75","3.48014803265304",
"4/19/1979","-123.125","49.1759986877441","3","10.046","3.92700000000002","1.92582095438859",
"4/20/1979","-123.125","49.1759986877441","3","11.898","2.36599999999999","1.23879216360965",
"4/21/1979","-123.125","49.1759986877441","3","14.932","4.35700000000003","1.9734360410602",
"4/22/1979","-123.125","49.1759986877441","3","18.168","5.65899999999999","2.62009853905572",
"4/23/1979","-123.125","49.1759986877441","3","17.913","8.06900000000002","2.57921726679839",
"4/24/1979","-123.125","49.1759986877441","3","16.607","7.40499999999997","1.8371712760892",
"4/25/1979","-123.125","49.1759986877441","3","15.508","6.62200000000001","0.999582886327286",
"4/26/1979","-123.125","49.1759986877441","3","18.86","8.47399999999999","1.40491048595976",
"4/27/1979","-123.125","49.1759986877441","3","19.901","10.088","1.89935330095389",
"4/28/1979","-123.125","49.1759986877441","3","18.804","8.33199999999999","1.64253126648892",
"4/29/1979","-123.125","49.1759986877441","3","18.404","8.666","2.01488113647671",
"4/30/1979","-123.125","49.1759986877441","3","17.139","9.327","2.00787419376669",
"5/1/1979","-123.125","49.1759986877441","3","16.036","7.31700000000001","1.6599519644691",
"5/2/1979","-123.125","49.1759986877441","3","15.467","9.01100000000002","1.41568565292159",
"5/3/1979","-123.125","49.1759986877441","3","16.5","9.108","1.69476289852845",
"5/4/1979","-123.125","49.1759986877441","3","13.93","10.147","3.39102856079998",
"5/5/1979","-123.125","49.1759986877441","3","12.962","7.95999999999998","3.08729436334346",
"5/6/1979","-123.125","49.1759986877441","3","11.858","7.77199999999999","3.19536733946246",
"5/7/1979","-123.125","49.1759986877441","3","13.84","6.55399999999997","2.36037704226468",
"5/8/1979","-123.125","49.1759986877441","3","14.141","6.18799999999999","1.85459189620389",
"5/9/1979","-123.125","49.1759986877441","3","14.73","7.17099999999999","2.52035080631413",
"5/10/1979","-123.125","49.1759986877441","3","13.36","4.435","1.6846649977754",
"5/11/1979","-123.125","49.1759986877441","3","14.967","7.30799999999999","1.38195984840801",
"5/12/1979","-123.125","49.1759986877441","3","16.186","7.51600000000002","1.33526341612767",
"5/13/1979","-123.125","49.1759986877441","3","17.094","9.17700000000002","0.939475542411605",
"5/14/1979","-123.125","49.1759986877441","3","18.808","8.529","1.45039889127637",
"5/15/1979","-123.125","49.1759986877441","3","18.572","11.538","2.25211005977704",
"5/16/1979","-123.125","49.1759986877441","3","17.047","9.84100000000001","2.52824235242203",
"5/17/1979","-123.125","49.1759986877441","3","14.901","6.904","1.76163596401619",
"5/18/1979","-123.125","49.1759986877441","3","15.92","9.17599999999999","2.80186435670201",
"5/19/1979","-123.125","49.1759986877441","3","17.162","6.52699999999999","1.52569788777481",
"5/20/1979","-123.125","49.1759986877441","3","18.205","7.31599999999997","1.49532207225506",
"5/21/1979","-123.125","49.1759986877441","3","19.139","7.73599999999999","1.00295089327072",
"5/22/1979","-123.125","49.1759986877441","3","21.686","11.542","1.98110389819164",
"5/23/1979","-123.125","49.1759986877441","3","18.716","10.909","2.02027063965763",
"5/24/1979","-123.125","49.1759986877441","3","19.734","11.91","1.54949595855136",
"5/25/1979","-123.125","49.1759986877441","3","21.991","9.92500000000001","1.17627309241619",
"5/26/1979","-123.125","49.1759986877441","3","16.797","9.387","3.11352742440869",
"5/27/1979","-123.125","49.1759986877441","3","12.011","6.57900000000001","2.62497024496271",
"5/28/1979","-123.125","49.1759986877441","3","14.302","3.70699999999999","1.44439086521926",
"5/29/1979","-123.125","49.1759986877441","3","16.998","6.702","1.2276653156075",
"5/30/1979","-123.125","49.1759986877441","3","19.011","7.14699999999999","1.45219013172275",
"5/31/1979","-123.125","49.1759986877441","3","21.827","8.67500000000001","1.35312041171944",
"6/1/1979","-123.125","49.1759986877441","3","23.657","11.294","1.35114484395161",
"6/2/1979","-123.125","49.1759986877441","3","24.586","12.38","1.69084619443402",
"6/3/1979","-123.125","49.1759986877441","3","21.91","11.248","2.12264164040921",
"6/4/1979","-123.125","49.1759986877441","3","18.248","10.143","1.92984867612747",
"6/5/1979","-123.125","49.1759986877441","3","17.75","10.481","3.78201869519591",
"6/6/1979","-123.125","49.1759986877441","3","16.985","8.69799999999998","3.41056835249979",
"6/7/1979","-123.125","49.1759986877441","3","18.352","6.541","1.38456710855538",
"6/8/1979","-123.125","49.1759986877441","3","20.222","7.77100000000002","1.69891603642036",
"6/9/1979","-123.125","49.1759986877441","3","21.292","8.16000000000003","1.57066503055721",
"6/10/1979","-123.125","49.1759986877441","3","21.528","9.24900000000002","1.58361566739988",
"6/11/1979","-123.125","49.1759986877441","3","20.847","8.17399999999998","2.27466667195002",
"6/12/1979","-123.125","49.1759986877441","3","17.612","6.19499999999999","2.5917914532707",
"6/13/1979","-123.125","49.1759986877441","3","16.393","8.43000000000001","2.12198357364454",
"6/14/1979","-123.125","49.1759986877441","3","18.075","5.887","1.89457035868355",
"6/15/1979","-123.125","49.1759986877441","3","17.211","7.17200000000003","1.7971103846465",
"6/16/1979","-123.125","49.1759986877441","3","17.39","9.87299999999999","1.57711425035536",
"6/17/1979","-123.125","49.1759986877441","3","16.377","8.15600000000001","2.18561954800061",
"6/18/1979","-123.125","49.1759986877441","3","17.384","9.52199999999999","1.96020535071231",
"6/19/1979","-123.125","49.1759986877441","3","15.192","11.732","1.40357925753268",
"6/20/1979","-123.125","49.1759986877441","3","17.615","8.154","1.66373174252158",
"6/21/1979","-123.125","49.1759986877441","3","18.166","7.05799999999999","1.88517151967439",
"6/22/1979","-123.125","49.1759986877441","3","18.689","7.15300000000002","1.82162835397517",
"6/23/1979","-123.125","49.1759986877441","3","18.559","8.06599999999997","1.60483976297369",
"6/24/1979","-123.125","49.1759986877441","3","22.012","9.90699999999998","1.98053152058463",
"6/25/1979","-123.125","49.1759986877441","3","24.401","9.85899999999998","1.61528503545075",
"6/26/1979","-123.125","49.1759986877441","3","25.317","11.091","1.95982678825952",
"6/27/1979","-123.125","49.1759986877441","3","22.799","10.065","1.87365229363255",
"6/28/1979","-123.125","49.1759986877441","3","24.739","11.148","1.73824726218294",
"6/29/1979","-123.125","49.1759986877441","3","20.725","10.429","2.87969662089165",
"6/30/1979","-123.125","49.1759986877441","3","17.933","10.583","2.65642211386382",
"7/1/1979","-123.125","49.1759986877441","3","16.024","9.38299999999998","2.74243292419023",
"7/2/1979","-123.125","49.1759986877441","3","16.919","10.571","2.466303844751",
"7/3/1979","-123.125","49.1759986877441","3","21.413","9.423","1.48177732326941",
"7/4/1979","-123.125","49.1759986877441","3","20.86","11.58","1.60567339665805",
"7/5/1979","-123.125","49.1759986877441","3","21.642","12.569","2.01732452611966",
"7/6/1979","-123.125","49.1759986877441","3","22.772","11.496","2.21361986165389",
"7/7/1979","-123.125","49.1759986877441","3","20.944","14.728","1.56815108965536",
"7/8/1979","-123.125","49.1759986877441","3","21.574","13.894","3.2920806803687",
"7/9/1979","-123.125","49.1759986877441","3","24.071","15.693","2.64961730902961",
"7/10/1979","-123.125","49.1759986877441","3","15.606","13.921","2.81904128952195",
"7/11/1979","-123.125","49.1759986877441","3","15.517","13.255","2.2396958930363",
"7/12/1979","-123.125","49.1759986877441","3","19.575","10.327","1.82113116180482",
"7/13/1979","-123.125","49.1759986877441","3","19.023","8.41300000000001","1.74666057353707",
"7/14/1979","-123.125","49.1759986877441","3","23.443","9.40300000000002","1.71648335264052",
"7/15/1979","-123.125","49.1759986877441","3","27.561","15.532","2.12339586048529",
"7/16/1979","-123.125","49.1759986877441","3","29.943","18.23","1.62439722562739",
"7/17/1979","-123.125","49.1759986877441","3","30.173","18.372","1.74601563962672",
"7/18/1979","-123.125","49.1759986877441","3","28.948","16.171","2.05848417835672",
"7/19/1979","-123.125","49.1759986877441","3","28.3","15.196","2.20964845688553",
"7/20/1979","-123.125","49.1759986877441","3","26.568","14.611","2.31621170040667",
"7/21/1979","-123.125","49.1759986877441","3","22.713","15.123","2.75548318298332",
"7/22/1979","-123.125","49.1759986877441","3","22.903","10.704","2.39678556849474",
"7/23/1979","-123.125","49.1759986877441","3","22.931","10.627","1.7163621957715",
"7/24/1979","-123.125","49.1759986877441","3","25.742","11.139","1.66276131844862",
"7/25/1979","-123.125","49.1759986877441","3","27.092","13.292","1.94408000696437",
"7/26/1979","-123.125","49.1759986877441","3","26.648","12.697","1.76994437385196",
"7/27/1979","-123.125","49.1759986877441","3","23.958","11.807","1.84762600988959",
"7/28/1979","-123.125","49.1759986877441","3","20.502","10.16","2.05453173536313",
"7/29/1979","-123.125","49.1759986877441","3","21.387","8.40699999999998","1.47928417914662",
"7/30/1979","-123.125","49.1759986877441","3","23.941","12.116","1.43405331817259",
"7/31/1979","-123.125","49.1759986877441","3","24.76","12.6","1.97357252431233",
"8/1/1979","-123.125","49.1759986877441","3","22.17","13.131","2.34778345087371",
"8/2/1979","-123.125","49.1759986877441","3","22.736","10.389","1.65520555203265",
"8/3/1979","-123.125","49.1759986877441","3","20.847","10.993","1.96270684179783",
"8/4/1979","-123.125","49.1759986877441","3","23.195","10.34","2.12486445991066",
"8/5/1979","-123.125","49.1759986877441","3","21.72","9.17599999999999","2.05053435492496",
"8/6/1979","-123.125","49.1759986877441","3","21.661","9.05599999999998","1.65453526298856",
"8/7/1979","-123.125","49.1759986877441","3","23.02","11.504","2.13117866454143",
"8/8/1979","-123.125","49.1759986877441","3","23.256","9.81599999999997","1.98985253479405",
"8/9/1979","-123.125","49.1759986877441","3","26.547","11.602","1.79209059728007",
"8/10/1979","-123.125","49.1759986877441","3","26.169","11.239","1.86295210096893",
"8/11/1979","-123.125","49.1759986877441","3","24.163","11.293","1.97704668052905",
"8/12/1979","-123.125","49.1759986877441","3","26.79","11.617","1.9248740591196",
"8/13/1979","-123.125","49.1759986877441","3","26.412","13.102","2.2706339980615",
"8/14/1979","-123.125","49.1759986877441","3","20.108","14.623","2.09598102201953",
"8/15/1979","-123.125","49.1759986877441","3","19.646","13.079","1.10795981488699",
"8/16/1979","-123.125","49.1759986877441","3","24.066","12.247","1.19479052934701",
"8/17/1979","-123.125","49.1759986877441","3","20.236","12.13","1.19463604689901",
"8/18/1979","-123.125","49.1759986877441","3","20.763","11.619","1.35786922660928",
"8/19/1979","-123.125","49.1759986877441","3","22.978","13.601","1.89155036204084",
"8/20/1979","-123.125","49.1759986877441","3","24.497","15.287","2.32327949758363",
"8/21/1979","-123.125","49.1759986877441","3","27.183","14.387","2.29224733401977",
"8/22/1979","-123.125","49.1759986877441","3","22.608","15.078","1.35009913680081",
"8/23/1979","-123.125","49.1759986877441","3","23.283","13.557","1.39598651810404",
"8/24/1979","-123.125","49.1759986877441","3","23.265","14.491","1.02393185590587",
"8/25/1979","-123.125","49.1759986877441","3","24.723","14.085","1.73683732312953",
"8/26/1979","-123.125","49.1759986877441","3","25.319","14.181","1.78916531545383",
"8/27/1979","-123.125","49.1759986877441","3","23.794","13.391","1.91181301768406",
"8/28/1979","-123.125","49.1759986877441","3","23.055","9.084","1.69083058251301",
"8/29/1979","-123.125","49.1759986877441","3","23.94","6.92399999999998","1.22147667199007",
"8/30/1979","-123.125","49.1759986877441","3","20.928","9.04199999999997","1.77946727384155",
"8/31/1979","-123.125","49.1759986877441","3","19.395","11.179","1.8681186007294",
"9/1/1979","-123.125","49.1759986877441","3","23.806","11.005","3.92496773929598",
"9/2/1979","-123.125","49.1759986877441","3","16.824","12.283","4.3791193373445",
"9/3/1979","-123.125","49.1759986877441","3","16.219","11.916","2.99247324986812",
"9/4/1979","-123.125","49.1759986877441","3","14.315","11.427","4.03205700391449",
"9/5/1979","-123.125","49.1759986877441","3","16.76","12.345","3.36801630635638",
"9/6/1979","-123.125","49.1759986877441","3","18.827","12.595","2.34998222420783",
"9/7/1979","-123.125","49.1759986877441","3","16.849","12.414","2.75767618906523",
"9/8/1979","-123.125","49.1759986877441","3","16.259","12.96","3.73993837029138",
"9/9/1979","-123.125","49.1759986877441","3","17.478","10.742","1.4756530154345",
"9/10/1979","-123.125","49.1759986877441","3","18.431","9.19400000000002","1.06862515635916",
"9/11/1979","-123.125","49.1759986877441","3","21.671","10.197","1.98158358601538",
"9/12/1979","-123.125","49.1759986877441","3","23.571","13.466","2.07707990245304",
"9/13/1979","-123.125","49.1759986877441","3","26.223","16.274","1.73338618595463",
"9/14/1979","-123.125","49.1759986877441","3","27.035","17.553","2.09214606395244",
"9/15/1979","-123.125","49.1759986877441","3","23.178","14.731","1.89014808793261",
"9/16/1979","-123.125","49.1759986877441","3","20.287","12.292","1.68389249870518",
"9/17/1979","-123.125","49.1759986877441","3","23.673","12.371","2.0557385801147",
"9/18/1979","-123.125","49.1759986877441","3","25.02","15.405","1.62433275477585",
"9/19/1979","-123.125","49.1759986877441","3","23.336","12.774","0.921134224514712",
"9/20/1979","-123.125","49.1759986877441","3","22.665","12.334","1.41803257065253",
"9/21/1979","-123.125","49.1759986877441","3","18.175","10.752","1.44439193991089",
"9/22/1979","-123.125","49.1759986877441","3","19.573","9.52199999999999","1.56090522512499",
"9/23/1979","-123.125","49.1759986877441","3","21.186","9.95699999999999","1.79074042087446",
"9/24/1979","-123.125","49.1759986877441","3","23.509","12.227","1.32083463727263",
"9/25/1979","-123.125","49.1759986877441","3","24.155","15.24","1.9634255759788",
"9/26/1979","-123.125","49.1759986877441","3","15.63","14.197","2.54025927396864",
"9/27/1979","-123.125","49.1759986877441","3","15.173","12.538","3.45622027401027",
"9/28/1979","-123.125","49.1759986877441","3","16.625","8.56599999999997","2.15367182841824",
"9/29/1979","-123.125","49.1759986877441","3","13.102","11.075","3.20357982523056",
"9/30/1979","-123.125","49.1759986877441","3","18.317","10.404","0.926948680157578",
"10/1/1979","-123.125","49.1759986877441","3","18.886","10.581","1.32844048438364",
"10/2/1979","-123.125","49.1759986877441","3","19.445","9.11900000000003","2.39938792390789",
"10/3/1979","-123.125","49.1759986877441","3","19.867","8.64299999999997","2.56278687717911",
"10/4/1979","-123.125","49.1759986877441","3","17.974","10.124","1.04173031039368",
"10/5/1979","-123.125","49.1759986877441","3","19.18","11.168","1.19763249632483",
"10/6/1979","-123.125","49.1759986877441","3","20.497","10.617","1.05672095587122",
"10/7/1979","-123.125","49.1759986877441","3","18.768","9.80900000000003","1.44225615870618",
"10/8/1979","-123.125","49.1759986877441","3","20.001","10.927","2.99269290956577",
"10/9/1979","-123.125","49.1759986877441","3","20.095","10.964","2.11512326593841",
"10/10/1979","-123.125","49.1759986877441","3","21.427","12.643","1.18241704385457",
"10/11/1979","-123.125","49.1759986877441","3","19.791","11.247","0.962477992212527",
"10/12/1979","-123.125","49.1759986877441","3","20.623","11.57","1.16492103939465",
"10/13/1979","-123.125","49.1759986877441","3","17.033","9.33600000000001","0.793293160875333",
"10/14/1979","-123.125","49.1759986877441","3","13.826","8.78300000000002","0.878906757071072",
"10/15/1979","-123.125","49.1759986877441","3","15.407","8.16399999999999","1.37542183654792",
"10/16/1979","-123.125","49.1759986877441","3","12.752","8.85199999999998","3.09203400412286",
"10/17/1979","-123.125","49.1759986877441","3","11.941","5.63799999999998","2.18816155935202",
"10/18/1979","-123.125","49.1759986877441","3","10.835","7.23599999999999","4.4435666533383",
"10/19/1979","-123.125","49.1759986877441","3","10.049","7.29599999999999","3.34202714105532",
"10/20/1979","-123.125","49.1759986877441","3","11.654","4.49000000000001","2.20253644384686",
"10/21/1979","-123.125","49.1759986877441","3","11.131","6.33499999999998","4.55844423852499",
"10/22/1979","-123.125","49.1759986877441","3","10.778","9.161","6.49131087553011",
"10/23/1979","-123.125","49.1759986877441","3","13.917","9.714","2.79754888677065",
"10/24/1979","-123.125","49.1759986877441","3","11.631","8.95100000000002","4.84229991473358",
"10/25/1979","-123.125","49.1759986877441","3","12.24","10.891","6.42195776736809",
"10/26/1979","-123.125","49.1759986877441","3","11.918","10.017","5.431252238221",
"10/27/1979","-123.125","49.1759986877441","3","11.167","6.67399999999998","2.8342722804182",
"10/28/1979","-123.125","49.1759986877441","3","9.74400000000003","4.71300000000002","1.92463342811713",
"10/29/1979","-123.125","49.1759986877441","3","9.31999999999999","6.28800000000001","2.13705669563527",
"10/30/1979","-123.125","49.1759986877441","3","11.659","6.73599999999999","3.00611829423462",
"10/31/1979","-123.125","49.1759986877441","3","12.455","5.67000000000002","2.19241177393181",
"11/1/1979","-123.125","49.1759986877441","3","10.377","3.33800000000002","2.31357268818143",
"11/2/1979","-123.125","49.1759986877441","3","9.86700000000002","6.23700000000002","3.1132436331234",
"11/3/1979","-123.125","49.1759986877441","3","8.80599999999998","7.27999999999997","3.48921234841324",
"11/4/1979","-123.125","49.1759986877441","3","11.338","6.68900000000002","2.56478974347997",
"11/5/1979","-123.125","49.1759986877441","3","12.878","7.82100000000003","2.74036114247967",
"11/6/1979","-123.125","49.1759986877441","3","13.764","7.07600000000002","3.56930361273822",
"11/7/1979","-123.125","49.1759986877441","3","12.827","5.73200000000003","2.30136358430089",
"11/8/1979","-123.125","49.1759986877441","3","12.536","5.86700000000002","1.96812028247596",
"11/9/1979","-123.125","49.1759986877441","3","9.97500000000002","3.44200000000001","1.26866024061025",
"11/10/1979","-123.125","49.1759986877441","3","7.98599999999999","2.80700000000002","1.28702866058883",
"11/11/1979","-123.125","49.1759986877441","3","9.48399999999998","1.18700000000001","1.08892603132198",
"11/12/1979","-123.125","49.1759986877441","3","10.09","3.18099999999998","1.45940107412264",
"11/13/1979","-123.125","49.1759986877441","3","10.906","3.959","2.1888896949574",
"11/14/1979","-123.125","49.1759986877441","3","13.455","6.37","2.5525803634223",
"11/15/1979","-123.125","49.1759986877441","3","12.359","7.07999999999998","2.83038626844466",
"11/16/1979","-123.125","49.1759986877441","3","11.037","8.75700000000001","3.82913373431241",
"11/17/1979","-123.125","49.1759986877441","3","9.87099999999998","4.83199999999999","3.03021865800088",
