"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind"
"1/28/1979","0","51.673900604248","61","1.31099999999998","-11.3","1.6033168224","4.90369919769223",
"1/29/1979","0","51.673900604248","61","1.77499999999998","-3.06400000000002","0.923536728","3.53296582817869",
"1/30/1979","0","51.673900604248","61","0.959000000000003","-2.90899999999999","0.8076662064","4.88666355893488",
"1/31/1979","0","51.673900604248","61","3.43000000000001","-4.38400000000001","0.0480651696","4.67191485333861",
"2/1/1979","0","51.673900604248","61","7.81700000000001","2.36500000000001","9.230231556","6.25592512495582",
"2/2/1979","0","51.673900604248","61","3.52100000000002","-2.34699999999998","1.47285486","5.37436677831031",
"2/3/1979","0","51.673900604248","61","5.036","-2.32299999999998","0","5.0307840697581",
"2/4/1979","0","51.673900604248","61","3.52499999999998","-2.20299999999997","2.8744700544","3.12250731422834",
"2/5/1979","0","51.673900604248","61","3.80700000000002","0.507000000000005","0.914955264","3.84004130705513",
"2/6/1979","0","51.673900604248","61","2.89299999999997","-1.993","0.4377366216","5.11044459631759",
"2/7/1979","0","51.673900604248","61","8.32999999999998","0.79000000000002","9.1289529","5.2212632750539",
"2/8/1979","0","51.673900604248","61","3.959","-1.95400000000001","0.120163104","5.15245997515538",
"2/9/1979","0","51.673900604248","61","3.368","0.677000000000021","0.5956644384","6.49233652439379",
"2/10/1979","0","51.673900604248","61","2.68000000000001","0.553999999999974","0.6214143744","9.24971417415041",
"2/11/1979","0","51.673900604248","61","1.72300000000001","-0.10899999999998","2.5938036","7.96047193296784",
"2/12/1979","0","51.673900604248","61","2.10000000000002","0.192000000000007","9.2439649656","3.32734694689111",
"2/13/1979","0","51.673900604248","61","6.11099999999999","1.07799999999997","7.356550572","4.98848481744657",
"2/14/1979","0","51.673900604248","61","3.00799999999998","-3.94099999999997","3.84006384","9.73895765273931",
"2/15/1979","0","51.673900604248","61","-2.15600000000001","-4.303","6.41155392","8.61220803867068",
"2/16/1979","0","51.673900604248","61","0.343000000000018","-2.743","1.107215532","5.56472104067561",
"2/17/1979","0","51.673900604248","61","0.0649999999999977","-1.49700000000001","0.786209292","3.42973659713102",
"2/18/1979","0","51.673900604248","61","0.913999999999987","-3.14299999999997","0.3347396208","1.20208791522902",
"2/19/1979","0","51.673900604248","61","1.14999999999998","-4.54899999999998","0.0755310024","1.28660580356904",
"2/20/1979","0","51.673900604248","61","1.83199999999999","-1.209","0.3536222688","2.24960041546973",
"2/21/1979","0","51.673900604248","61","1.58600000000001","-0.497000000000014","0.660896532","2.7264165770791",
"2/22/1979","0","51.673900604248","61","2.95400000000001","-0.636000000000024","1.198196244","3.95229316738372",
"2/23/1979","0","51.673900604248","61","4.428","-0.670000000000016","0.116729712","5.38355762556681",
"2/24/1979","0","51.673900604248","61","3.488","-2.11900000000003","0.2626418376","4.00144322016313",
"2/25/1979","0","51.673900604248","61","5.43700000000001","-3.19799999999998","0","1.62212294518201",
"2/26/1979","0","51.673900604248","61","6.62799999999999","-2.255","0","3.67824627348526",
"2/27/1979","0","51.673900604248","61","7.86200000000002","-1.59399999999999","0","6.15324540867221",
"2/28/1979","0","51.673900604248","61","4.26999999999998","-0.615000000000009","6.175517184","6.3506890931545",
"3/1/1979","0","51.673900604248","61","6.435","-1.48599999999999","0.0600814872","5.17744438918931",
"3/2/1979","0","51.673900604248","61","10.923","4.21899999999999","1.64279934","6.92237726480719",
"3/3/1979","0","51.673900604248","61","11.036","8.05099999999999","3.24783558","7.5030790415181",
"3/4/1979","0","51.673900604248","61","8.73899999999998","1.93000000000001","2.19726684","4.23024133550003",
"3/5/1979","0","51.673900604248","61","8.05799999999999","0.0430000000000064","0.0480651912","4.1661265823939",
"3/6/1979","0","51.673900604248","61","6.24799999999999","1.44099999999997","6.6638943648","7.03241231619392",
"3/7/1979","0","51.673900604248","61","7.67200000000003","0.831999999999994","0.9544369464","5.53594888491617",
"3/8/1979","0","51.673900604248","61","8.05799999999999","-0.607000000000028","0.2197267704","6.36340173338799",
"3/9/1979","0","51.673900604248","61","9.39699999999999","0.271000000000015","13.25569068","9.09748362515968",
"3/10/1979","0","51.673900604248","61","7.07600000000002","-1.15600000000001","4.3533310464","4.8367325509253",
"3/11/1979","0","51.673900604248","61","12.157","7.43599999999998","4.858020504","7.29791706389862",
"3/12/1979","0","51.673900604248","61","7.529","2.44999999999999","0.151062084","6.03747147043434",
"3/13/1979","0","51.673900604248","61","4.62400000000002","1.95299999999997","11.3485352184","3.15909533877567",
"3/14/1979","0","51.673900604248","61","3.26600000000002","1.43000000000001","10.34088516","6.95046674013486",
"3/15/1979","0","51.673900604248","61","2.24000000000001","0.0799999999999841","1.8505095624","7.8755772639875",
"3/16/1979","0","51.673900604248","61","2.25799999999998","0.225000000000023","11.04984612","5.32968986396365",
"3/17/1979","0","51.673900604248","61","5.10300000000001","-0.762999999999977","2.645302284","3.19352585880316",
"3/18/1979","0","51.673900604248","61","5.73700000000002","0.805000000000007","0.8274083544","2.8820912833957",
"3/19/1979","0","51.673900604248","61","3.20499999999998","0.783000000000015","1.5260698224","4.53053342049179",
"3/20/1979","0","51.673900604248","61","8.17700000000002","2.70299999999997","2.578352076","3.84352446037038",
"3/21/1979","0","51.673900604248","61","6.59899999999999","0.464999999999975","2.8495802016","5.40220028296705",
"3/22/1979","0","51.673900604248","61","7.60399999999999","-1.029","3.316498956","5.01156357778434",
"3/23/1979","0","51.673900604248","61","7.51799999999997","-2.53100000000001","0.01373292","2.52165474210778",
"3/24/1979","0","51.673900604248","61","8.63200000000001","-1.25400000000002","0.554466132","5.83009529662748",
"3/25/1979","0","51.673900604248","61","11.102","8.65600000000001","16.96014324","8.85849442514353",
"3/26/1979","0","51.673900604248","61","8.88900000000001","3.48099999999999","4.3945316424","8.50812371846385",
"3/27/1979","0","51.673900604248","61","8.98200000000003","3.09800000000001","9.15985152","5.5137359488307",
"3/28/1979","0","51.673900604248","61","6.68599999999998","1.27499999999998","12.369915","6.51545775892676",
"3/29/1979","0","51.673900604248","61","6.548","3.005","5.373007704","5.15197025259303",
"3/30/1979","0","51.673900604248","61","5.87299999999999","2.84500000000003","2.501105652","5.23235000957418",
"3/31/1979","0","51.673900604248","61","9.92399999999998","1.79599999999999","0.889206444","3.42049806109988",
"4/1/1979","0","51.673900604248","61","9.31999999999999","1.35000000000002","2.6710534728","4.04271795574875",
"4/2/1979","0","51.673900604248","61","8.66500000000002","0.956000000000017","6.485370012","2.32778954611196",
"4/3/1979","0","51.673900604248","61","8.06200000000001","-1.64800000000002","3.934479708","1.47582242016612",
"4/4/1979","0","51.673900604248","61","7.868","-1.68099999999998","1.706314752","1.61028633327999",
"4/5/1979","0","51.673900604248","61","8.69299999999998","-2.56599999999997","0.975036744","0.981053006563605",
"4/6/1979","0","51.673900604248","61","6.02999999999997","-2.14800000000002","3.323364372","3.79509096636494",
"4/7/1979","0","51.673900604248","61","8.93299999999999","0.0160000000000196","5.8776895224","4.1266297325722",
"4/8/1979","0","51.673900604248","61","7.404","2.73899999999998","23.68583856","4.76645997853148",
"4/9/1979","0","51.673900604248","61","8.98899999999998","4.90699999999998","5.30090568","3.59514426278673",
"4/10/1979","0","51.673900604248","61","11.841","8.41899999999998","1.932906744","4.02809639575657",
"4/11/1979","0","51.673900604248","61","12.93","6.68000000000001","10.0816664184","3.40565725142107",
"4/12/1979","0","51.673900604248","61","10.7","5.48599999999999","2.532007692","5.55698866098011",
"4/13/1979","0","51.673900604248","61","14.944","6.26999999999998","0.748443744","4.08509382970143",
"4/14/1979","0","51.673900604248","61","17.895","7.71199999999999","0.089263908","3.74005555246129",
"4/15/1979","0","51.673900604248","61","20.673","7.28199999999998","2.058220044","2.12902759535682",
"4/16/1979","0","51.673900604248","61","11.649","5.07600000000002","0.312423732","3.81297941421666",
"4/17/1979","0","51.673900604248","61","6.83199999999999","0.863","0.882338904","4.37229244421023",
"4/18/1979","0","51.673900604248","61","9.661","-0.569999999999993","0.0926971704","2.05753126252063",
"4/19/1979","0","51.673900604248","61","13.673","5.45999999999998","1.4556886488","3.51864761572784",
"4/20/1979","0","51.673900604248","61","9.613","6.55599999999998","4.21257222","4.38181245469734",
"4/21/1979","0","51.673900604248","61","11.024","5.85000000000002","1.654816356","4.11510258291903",
"4/22/1979","0","51.673900604248","61","9.685","6.15300000000002","4.18167072","3.91482694256361",
"4/23/1979","0","51.673900604248","61","11.749","6.38799999999998","6.938556552","5.12240141694199",
"4/24/1979","0","51.673900604248","61","11.728","3.51799999999997","11.37429018","3.42845368776831",
"4/25/1979","0","51.673900604248","61","9.464","2.39800000000002","4.0203099","5.63985013593601",
"4/26/1979","0","51.673900604248","61","8.86000000000001","3.81","1.352691576","5.01034078945121",
"4/27/1979","0","51.673900604248","61","9.55399999999997","3.97000000000003","0.2746579392","3.97723903231591",
"4/28/1979","0","51.673900604248","61","9.85300000000001","4.346","3.2478349032","4.24775589166797",
"4/29/1979","0","51.673900604248","61","11.363","3.05000000000001","1.0316846448","4.45879689285813",
"4/30/1979","0","51.673900604248","61","9.27499999999998","3.37900000000002","1.527785784","5.79662459385493",
"5/1/1979","0","51.673900604248","61","8.05900000000003","0.660000000000025","7.5153352824","4.57784349921564",
"5/2/1979","0","51.673900604248","61","7.91899999999998","-0.630999999999972","3.464126568","4.61956943221004",
"5/3/1979","0","51.673900604248","61","8.66399999999999","-2.02999999999997","3.000642084","3.24852215200865",
"5/4/1979","0","51.673900604248","61","8.416","-2.75","3.670119864","2.8882771717168",
"5/5/1979","0","51.673900604248","61","10.016","-1.67500000000001","4.9970645568","1.7573755254679",
"5/6/1979","0","51.673900604248","61","12.059","-1.95699999999999","1.75781196","2.08545364132092",
"5/7/1979","0","51.673900604248","61","12.226","1.33199999999999","0.36048906","4.82258259042408",
"5/8/1979","0","51.673900604248","61","14.962","4.98700000000002","1.2119287248","3.26004431764737",
"5/9/1979","0","51.673900604248","61","12.674","3.43700000000001","0.0514984032","3.14332110156501",
"5/10/1979","0","51.673900604248","61","12.738","2.565","1.915741836","4.54410848128304",
"5/11/1979","0","51.673900604248","61","13.861","10.603","8.040617388","4.90678517313635",
"5/12/1979","0","51.673900604248","61","17.868","11.118","0.357055812","2.16246525994704",
"5/13/1979","0","51.673900604248","61","21.914","11.989","0.044631936","2.74191428781522",
"5/14/1979","0","51.673900604248","61","23.347","9.58800000000002","0","2.69759416963195",
"5/15/1979","0","51.673900604248","61","23.892","10.857","0","2.66986173118941",
"5/16/1979","0","51.673900604248","61","19.997","8.66199999999998","1.3441079304","4.30469979920003",
"5/17/1979","0","51.673900604248","61","13.921","7.45400000000001","0.2506254624","6.70523640528146",
"5/18/1979","0","51.673900604248","61","14.037","7.35500000000002","4.7859194664","4.14124820275663",
"5/19/1979","0","51.673900604248","61","16.847","3.19","0.04119876","2.45485875370827",
"5/20/1979","0","51.673900604248","61","14.546","5.024","21.0147921","2.73541907623135",
"5/21/1979","0","51.673900604248","61","15.133","6.774","4.789354176","5.3091040493862",
"5/22/1979","0","51.673900604248","61","14.133","5.74799999999999","1.795578444","4.73078079435739",
"5/23/1979","0","51.673900604248","61","13.6","6.20400000000001","6.578068248","6.26646217412712",
"5/24/1979","0","51.673900604248","61","12.889","4.803","6.135175584","3.20658433625004",
"5/25/1979","0","51.673900604248","61","13.679","4.00099999999998","3.02810472","3.71557446246393",
"5/26/1979","0","51.673900604248","61","12.461","5.24799999999999","10.6258354344","5.36892871956682",
"5/27/1979","0","51.673900604248","61","14.455","4.63099999999997","7.24239684","2.69579304391692",
"5/28/1979","0","51.673900604248","61","14.427","5.577","4.9026480264","5.5219177600635",
"5/29/1979","0","51.673900604248","61","17.413","10.954","0.2780915688","4.44513763581495",
"5/30/1979","0","51.673900604248","61","19.08","10.472","9.182167884","2.90742536164267",
"5/31/1979","0","51.673900604248","61","16.292","7.993","0.937271088","2.43140827815415",
"6/1/1979","0","51.673900604248","61","18.703","6.23399999999998","0","3.08440799832997",
"6/2/1979","0","51.673900604248","61","16.599","9.69400000000002","0.9046553184","4.75345381571642",
"6/3/1979","0","51.673900604248","61","25.39","10.333","0.403404624","2.55530130762474",
"6/4/1979","0","51.673900604248","61","20.736","11.797","0.6729124248","2.5507157253782",
"6/5/1979","0","51.673900604248","61","17.578","9.15600000000001","1.136398392","2.83314194158458",
"6/6/1979","0","51.673900604248","61","15.881","5.80900000000003","3.144836412","2.9258214692305",
"6/7/1979","0","51.673900604248","61","13.846","7.88499999999999","9.971803512","2.54704107877207",
"6/8/1979","0","51.673900604248","61","15.591","6.13600000000002","2.296827144","2.64579207265545",
"6/9/1979","0","51.673900604248","61","18.476","10.764","0.8909228376","1.979914476981",
"6/10/1979","0","51.673900604248","61","17.196","9.80700000000002","0.2471924592","4.10413850916868",
"6/11/1979","0","51.673900604248","61","16.418","8.69400000000002","4.480365132","2.43492539051947",
"6/12/1979","0","51.673900604248","61","16.247","10.961","1.2823103304","1.63677840138988",
"6/13/1979","0","51.673900604248","61","17.26","11.708","17.10948852","2.31285690199556",
"6/14/1979","0","51.673900604248","61","13.319","8.50099999999998","2.5903702944","4.46931034087931",
"6/15/1979","0","51.673900604248","61","13.64","6.81999999999999","1.7629623504","4.96330400091114",
"6/16/1979","0","51.673900604248","61","17.377","10.161","0.5424500088","3.04829092869006",
"6/17/1979","0","51.673900604248","61","16.157","7.65699999999998","0.403404084","1.79133177166073",
"6/18/1979","0","51.673900604248","61","20.407","7.50799999999998","0.0549316368","1.21206227338475",
"6/19/1979","0","51.673900604248","61","22.037","11.276","0.0377654976","1.89597683403649",
"6/20/1979","0","51.673900604248","61","24.306","11.399","0.460052532","2.06661156482155",
"6/21/1979","0","51.673900604248","61","22.469","13.094","2.6453035224","3.09011249292499",
"6/22/1979","0","51.673900604248","61","17.722","10.177","0.1888276176","1.92488077208109",
"6/23/1979","0","51.673900604248","61","15.423","11.153","0.7244110728","2.88012524041464",
"6/24/1979","0","51.673900604248","61","15.702","8.589","11.2961753064","3.83249216152698",
"6/25/1979","0","51.673900604248","61","16.77","7.36200000000002","1.953506484","3.34429275013093",
"6/26/1979","0","51.673900604248","61","18.747","6.613","0.0549316368","2.47764339308013",
"6/27/1979","0","51.673900604248","61","20.5","7.65100000000001","0.0978469632","1.54809325512328",
"6/28/1979","0","51.673900604248","61","20.956","7.46199999999999","0.1021384944","3.64932177022554",
"6/29/1979","0","51.673900604248","61","15.462","11.897","0.4686362496","4.328814837201",
"6/30/1979","0","51.673900604248","61","13.519","10.207","0.556182972","3.58806068685556",
"7/1/1979","0","51.673900604248","61","14.256","8.47300000000001","0.2969741952","3.00914229592721",
"7/2/1979","0","51.673900604248","61","16.525","8.69200000000001","0.1519203168","2.14781625053897",
"7/3/1979","0","51.673900604248","61","19.466","12.727","0.3467561832","1.96274584691427",
"7/4/1979","0","51.673900604248","61","19.322","13.263","0.5733493344","1.51079646769922",
"7/5/1979","0","51.673900604248","61","22.581","13.102","7.608034908","1.59597779894005",
"7/6/1979","0","51.673900604248","61","23.467","14.153","0.20256048","2.87982839342631",
"7/7/1979","0","51.673900604248","61","20.274","11.738","0.109863288","4.36837254904538",
"7/8/1979","0","51.673900604248","61","20.393","12.307","0.3913879824","3.16110522863372",
"7/9/1979","0","51.673900604248","61","17.118","13.625","1.792145268","3.85681471165614",
"7/10/1979","0","51.673900604248","61","20.468","10.886","0.3879549864","1.73258018310047",
"7/11/1979","0","51.673900604248","61","20.606","11.533","0.611114544","2.3460583007627",
"7/12/1979","0","51.673900604248","61","22.045","10.485","0","3.75876994988244",
"7/13/1979","0","51.673900604248","61","26.862","10.132","1.072883268","1.83446120592685",
"7/14/1979","0","51.673900604248","61","21.248","12.841","0.1596449448","2.98534591261681",
"7/15/1979","0","51.673900604248","61","21.152","11.834","0","2.14713148037452",
"7/16/1979","0","51.673900604248","61","23.464","11.037","0.0343322712","3.36456887451377",
"7/17/1979","0","51.673900604248","61","24.287","13.018","0.0274658112","2.92111827703294",
"7/18/1979","0","51.673900604248","61","20.52","13.961","1.6187669064","4.53104450681792",
"7/19/1979","0","51.673900604248","61","14.687","12.589","0.6969459384","3.48029615176852",
"7/20/1979","0","51.673900604248","61","17.921","11.331","0.638580024","3.42079452756521",
"7/21/1979","0","51.673900604248","61","15.063","9.875","0.6523136064","4.64231810668168",
"7/22/1979","0","51.673900604248","61","15.579","9.351","0.2712252096","3.70562201123396",
"7/23/1979","0","51.673900604248","61","16.863","11.466","0.6231306168","3.20026505062981",
"7/24/1979","0","51.673900604248","61","19.809","12.815","8.5212721152","2.33665829190159",
"7/25/1979","0","51.673900604248","61","23.299","13.987","2.308845528","2.97158808799283",
"7/26/1979","0","51.673900604248","61","25.696","11.726","0","2.05346138712812",
"7/27/1979","0","51.673900604248","61","27.777","12.751","2.27966076","1.71659075137552",
"7/28/1979","0","51.673900604248","61","28.185","16.351","0","3.27408740325709",
"7/29/1979","0","51.673900604248","61","21.316","14.766","11.977672464","4.46959075775025",
"7/30/1979","0","51.673900604248","61","21.766","14.196","0.6025317984","3.87707301208113",
"7/31/1979","0","51.673900604248","61","18.304","14.403","6.107714316","5.00145352572103",
"8/1/1979","0","51.673900604248","61","18.183","14.136","0.731276928","4.37557945188785",
"8/2/1979","0","51.673900604248","61","19.874","12.606","1.6668320112","4.5129250544558",
"8/3/1979","0","51.673900604248","61","20.265","12.078","6.0682288824","2.89727411636965",
"8/4/1979","0","51.673900604248","61","21.983","12.197","0.1991273112","1.31705291322202",
"8/5/1979","0","51.673900604248","61","22.92","11.195","0.010299672","2.33421987586496",
"8/6/1979","0","51.673900604248","61","23.406","11.926","0.0205993584","3.86055167890018",
"8/7/1979","0","51.673900604248","61","19.88","14.639","4.561899444","4.7136960283683",
"8/8/1979","0","51.673900604248","61","19.07","12.122","0.7656103368","3.89703863407632",
"8/9/1979","0","51.673900604248","61","16.51","11.628","15.92159598","5.70145012660278",
"8/10/1979","0","51.673900604248","61","16.225","10.733","1.1930469984","2.830148443098",
"8/11/1979","0","51.673900604248","61","19.695","12.573","0.2660752944","2.18478650387208",
"8/12/1979","0","51.673900604248","61","23.261","15.752","0.7038118872","2.56985179393163",
"8/13/1979","0","51.673900604248","61","22.789","15.783","8.37363852","3.90576195875674",
"8/14/1979","0","51.673900604248","61","18.466","14.278","6.8029411608","7.58727087719228",
"8/15/1979","0","51.673900604248","61","20.233","11.846","0.2986909488","3.9483016684808",
"8/16/1979","0","51.673900604248","61","20.372","8.67099999999999","10.849000212","4.36482913940155",
"8/17/1979","0","51.673900604248","61","16.032","12.672","6.6793473","4.02890999607049",
"8/18/1979","0","51.673900604248","61","16.94","10.968","0.9321221088","2.39286947222724",
"8/19/1979","0","51.673900604248","61","19.345","12.708","0.2420424864","2.56918843404787",
"8/20/1979","0","51.673900604248","61","16.524","10.35","0.4222872144","2.59189934279849",
"8/21/1979","0","51.673900604248","61","14.533","9.60300000000001","1.712322576","3.46439217819441",
"8/22/1979","0","51.673900604248","61","15.67","7.613","0.102996828","3.45590839585396",
"8/23/1979","0","51.673900604248","61","16.028","7.33999999999998","3.0006422928","3.79967864579403",
"8/24/1979","0","51.673900604248","61","15.204","8.17700000000002","1.4556889512","3.11666755531483",
"8/25/1979","0","51.673900604248","61","16.19","6.637","0.0034332264","1.62097735138805",
"8/26/1979","0","51.673900604248","61","17.201","8.017","0.4926677184","3.4390289909512",
"8/27/1979","0","51.673900604248","61","16.061","7.20499999999998","0.1253127816","2.38914980678344",
"8/28/1979","0","51.673900604248","61","20.365","9.36000000000001","0","1.88626562962896",
"8/29/1979","0","51.673900604248","61","22.442","6.63299999999998","0","1.75524487634173",
"8/30/1979","0","51.673900604248","61","24.173","11.268","0","2.30099604372227",
"8/31/1979","0","51.673900604248","61","24.441","11.794","0","2.27037556593957",
"9/1/1979","0","51.673900604248","61","23.727","11.787","0","2.63501668578415",
"9/2/1979","0","51.673900604248","61","21.038","14.608","0.89950572","4.22092117181809",
"9/3/1979","0","51.673900604248","61","15.913","13.446","0.901222272","5.18938780768068",
"9/4/1979","0","51.673900604248","61","17.147","13.074","0.5716329912","2.04293776622549",
"9/5/1979","0","51.673900604248","61","22.005","10.982","0.0274658328","3.18072074949581",
"9/6/1979","0","51.673900604248","61","25.202","12.707","0","3.17233766409847",
"9/7/1979","0","51.673900604248","61","20.295","10.851","0.0549316728","2.04636930834805",
"9/8/1979","0","51.673900604248","61","23.683","10.023","0.0034332264","2.30826923633437",
"9/9/1979","0","51.673900604248","61","17.112","13.088","1.1226650544","1.78356065834348",
"9/10/1979","0","51.673900604248","61","21.782","12.972","0.0858306672","2.43352894088963",
"9/11/1979","0","51.673900604248","61","22.324","10.609","0","3.06229254038404",
"9/12/1979","0","51.673900604248","61","21.008","9.69400000000002","0.0034332264","3.25847137054496",
"9/13/1979","0","51.673900604248","61","17.606","8.803","0.090980532","3.45533045526036",
"9/14/1979","0","51.673900604248","61","16.098","5.09699999999998","0.024032592","3.54582970526396",
"9/15/1979","0","51.673900604248","61","16.594","4.36599999999999","0.00686646","2.20964735996071",
"9/16/1979","0","51.673900604248","61","18.875","6.47899999999999","0","3.60650122997938",
"9/17/1979","0","51.673900604248","61","19.927","8.94200000000001","0.030899052","4.97397782122231",
"9/18/1979","0","51.673900604248","61","18.043","13.536","6.6913632","5.69765127634421",
"9/19/1979","0","51.673900604248","61","18.355","16.075","15.2452484928","5.28630415100795",
"9/20/1979","0","51.673900604248","61","16.486","8.93799999999999","6.4750716","5.42263648781324",
"9/21/1979","0","51.673900604248","61","14.89","6.25700000000001","1.1295314784","3.96953568942702",
"9/22/1979","0","51.673900604248","61","13.185","3.52800000000002","0","4.31520538904312",
"9/23/1979","0","51.673900604248","61","11.546","4.09199999999998","1.0128019464","2.70444330853932",
"9/24/1979","0","51.673900604248","61","15.213","7.03899999999999","0.1338957648","2.19255867790788",
"9/25/1979","0","51.673900604248","61","19.055","6.82600000000002","0.0034332264","4.36154986210877",
"9/26/1979","0","51.673900604248","61","19.619","13.594","0.4471776648","5.9751882750856",
"9/27/1979","0","51.673900604248","61","16.791","8.649","1.472854212","3.27431843706384",
"9/28/1979","0","51.673900604248","61","16.391","5.697","0","2.46243272712379",
"9/29/1979","0","51.673900604248","61","15.77","6.41300000000001","0","3.64004292316193",
"9/30/1979","0","51.673900604248","61","14.337","8.50099999999998","1.163864088","3.1224502900051",
"10/1/1979","0","51.673900604248","61","20.586","9.78800000000001","0.508117572","1.95708982148186",
"10/2/1979","0","51.673900604248","61","19.484","5.23200000000003","0.0343322784","1.77793583035952",
"10/3/1979","0","51.673900604248","61","18.94","13.308","8.030322684","2.77432533421738",
"10/4/1979","0","51.673900604248","61","16.179","10.075","5.385021912","3.28885322085217",
"10/5/1979","0","51.673900604248","61","16.231","6.00400000000002","0","2.04576240509366",
"10/6/1979","0","51.673900604248","61","17.301","6.72500000000002","0.357055452","4.34843838821207",
"10/7/1979","0","51.673900604248","61","20.682","12.364","0.5561829216","3.9294769479302",
"10/8/1979","0","51.673900604248","61","19.37","12.687","0.216293256","4.50948380830509",
"10/9/1979","0","51.673900604248","61","22.195","15.476","1.314926028","3.88584931312914",
"10/10/1979","0","51.673900604248","61","16.208","11.927","18.5703282","2.50952378403181",
"10/11/1979","0","51.673900604248","61","17.141","9.88499999999999","0.0240325776","2.83146305260604",
"10/12/1979","0","51.673900604248","61","17.972","9.488","0.0823974408","3.74737203116746",
"10/13/1979","0","51.673900604248","61","16.278","12.877","2.0599370064","2.80054986130218",
"10/14/1979","0","51.673900604248","61","17.063","8.868","1.5449542776","2.53960484726674",
"10/15/1979","0","51.673900604248","61","16.987","5.37900000000002","0","1.62875509952822",
"10/16/1979","0","51.673900604248","61","12.691","6.51400000000001","0","2.46881872023586",
"10/17/1979","0","51.673900604248","61","13.861","3.75799999999998","1.617048648","2.7688208957631",
"10/18/1979","0","51.673900604248","61","13.9","7.83999999999998","0.5046836544","3.88643896033345",
"10/19/1979","0","51.673900604248","61","18.064","8.31200000000001","0.02746584","4.76319754923447",
"10/20/1979","0","51.673900604248","61","14.472","7.68599999999998","0.024032592","2.85336286584637",
"10/21/1979","0","51.673900604248","61","14.372","6.80799999999999","0","4.59163627349686",
"10/22/1979","0","51.673900604248","61","10.63","8.06700000000001","0","6.63549915152904",
"10/23/1979","0","51.673900604248","61","10.798","6.05700000000002","0","5.24113762223395",
"10/24/1979","0","51.673900604248","61","12.347","7.51299999999998","1.562118048","3.83172440077196",
"10/25/1979","0","51.673900604248","61","12.945","10.238","12.4385872104","4.86968026526153",
"10/26/1979","0","51.673900604248","61","13.067","7.44099999999997","7.323077124","4.16669992021444",
"10/27/1979","0","51.673900604248","61","11.06","5.06999999999999","0.0411987456","2.48062368748419",
"10/28/1979","0","51.673900604248","61","9.767","2.43599999999998","0.0652313304","1.98569644938172",
"10/29/1979","0","51.673900604248","61","10.636","3.92000000000002","0.13389588","3.28920478950314",
"10/30/1979","0","51.673900604248","61","12.313","2.61099999999999","0.5390165664","4.01863381128383",
"10/31/1979","0","51.673900604248","61","13.761","7.22300000000001","2.897643132","4.79505558361801",
