"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature"
"2/22/1979","-73.75","45.4292984008789","21","0.817000000000007","-4.39400000000001",
"2/23/1979","-73.75","45.4292984008789","21","0.795000000000016","-5.79300000000001",
"2/24/1979","-73.75","45.4292984008789","21","0.944000000000017","-4.08300000000003",
"2/25/1979","-73.75","45.4292984008789","21","-6.29700000000003","-17.963",
"2/26/1979","-73.75","45.4292984008789","21","-4.28199999999998","-8.87",
"2/27/1979","-73.75","45.4292984008789","21","-2.06900000000002","-6.33199999999999",
"2/28/1979","-73.75","45.4292984008789","21","0.704999999999984","-6.24900000000002",
"3/1/1979","-73.75","45.4292984008789","21","0.516999999999996","-6.149",
"3/2/1979","-73.75","45.4292984008789","21","0.701999999999998","-0.192999999999984",
"3/3/1979","-73.75","45.4292984008789","21","1.02300000000002","0.418999999999983",
"3/4/1979","-73.75","45.4292984008789","21","1.73099999999999","-1.00299999999999",
"3/5/1979","-73.75","45.4292984008789","21","3.09199999999998","1.71100000000001",
"3/6/1979","-73.75","45.4292984008789","21","1.76499999999999","-0.860000000000014",
"3/7/1979","-73.75","45.4292984008789","21","0.769999999999982","-3.37299999999999",
"3/8/1979","-73.75","45.4292984008789","21","0.995999999999981","-1.29399999999998",
"3/9/1979","-73.75","45.4292984008789","21","0.519999999999982","-2.95800000000003",
"3/10/1979","-73.75","45.4292984008789","21","1.78800000000001","-1.75900000000001",
"3/11/1979","-73.75","45.4292984008789","21","-1.118","-9.25299999999999",
"3/12/1979","-73.75","45.4292984008789","21","-7.65100000000001","-16.827",
"3/13/1979","-73.75","45.4292984008789","21","1.98700000000002","-25.145",
"3/14/1979","-73.75","45.4292984008789","21","4.67899999999997","-9.64299999999997",
"3/15/1979","-73.75","45.4292984008789","21","-11.463","-18.832",
"3/16/1979","-73.75","45.4292984008789","21","-2.04300000000001","-19.904",
"3/17/1979","-73.75","45.4292984008789","21","-0.855999999999995","-9.48599999999999",
"3/18/1979","-73.75","45.4292984008789","21","-0.913999999999987","-13.695",
"3/19/1979","-73.75","45.4292984008789","21","1.09699999999998","-3.173",
"3/20/1979","-73.75","45.4292984008789","21","1.99200000000002","-2.149",
"3/21/1979","-73.75","45.4292984008789","21","5.01499999999999","0.814999999999998",
"3/22/1979","-73.75","45.4292984008789","21","6.733","1.81700000000001",
"3/23/1979","-73.75","45.4292984008789","21","14.146","2.90300000000002",
"3/24/1979","-73.75","45.4292984008789","21","14.905","3.68200000000002",
"3/25/1979","-73.75","45.4292984008789","21","11.873","4.78699999999998",
"3/26/1979","-73.75","45.4292984008789","21","4.358","-5.69400000000002",
"3/27/1979","-73.75","45.4292984008789","21","-3.49900000000002","-13.21",
"3/28/1979","-73.75","45.4292984008789","21","2.84500000000003","-10.163",
"3/29/1979","-73.75","45.4292984008789","21","7.41899999999998","-1.30000000000001",
"3/30/1979","-73.75","45.4292984008789","21","8.00099999999998","-0.786000000000001",
"3/31/1979","-73.75","45.4292984008789","21","11.374","3.39600000000002",
"4/1/1979","-73.75","45.4292984008789","21","3.666","-1.59399999999999",
"4/2/1979","-73.75","45.4292984008789","21","4.90899999999999","1.13600000000002",
"4/3/1979","-73.75","45.4292984008789","21","5.505","-0.291999999999973",
"4/4/1979","-73.75","45.4292984008789","21","4.78899999999999","-2.83699999999999",
"4/5/1979","-73.75","45.4292984008789","21","5.44799999999998","0.843999999999994",
"4/6/1979","-73.75","45.4292984008789","21","1.79700000000003","-3.06099999999998",
"4/7/1979","-73.75","45.4292984008789","21","0.831000000000017","-5.80500000000001",
"4/8/1979","-73.75","45.4292984008789","21","0.206000000000017","-7.71800000000002",
"4/9/1979","-73.75","45.4292984008789","21","1.24400000000003","-5.685",
"4/10/1979","-73.75","45.4292984008789","21","3.19799999999998","-2.673",
"4/11/1979","-73.75","45.4292984008789","21","1.77499999999998","-6.82299999999998",
"4/12/1979","-73.75","45.4292984008789","21","4.64299999999997","-4.44499999999999",
"4/13/1979","-73.75","45.4292984008789","21","8.31799999999998","0.87700000000001",
"4/14/1979","-73.75","45.4292984008789","21","6.55399999999997","2.73899999999998",
"4/15/1979","-73.75","45.4292984008789","21","8.43000000000001","2.55799999999999",
"4/16/1979","-73.75","45.4292984008789","21","6.69299999999998","2.81900000000002",
"4/17/1979","-73.75","45.4292984008789","21","6.822","2.52199999999999",
"4/18/1979","-73.75","45.4292984008789","21","5.243","1.86700000000002",
"4/19/1979","-73.75","45.4292984008789","21","8.34300000000002","-0.15300000000002",
"4/20/1979","-73.75","45.4292984008789","21","12.282","-0.831999999999994",
"4/21/1979","-73.75","45.4292984008789","21","16.456","1.85300000000001",
"4/22/1979","-73.75","45.4292984008789","21","13.916","7.51799999999997",
"4/23/1979","-73.75","45.4292984008789","21","14.318","5.613",
"4/24/1979","-73.75","45.4292984008789","21","16.331","2.43299999999999",
"4/25/1979","-73.75","45.4292984008789","21","20.751","6.11399999999998",
"4/26/1979","-73.75","45.4292984008789","21","23.344","14.08",
"4/27/1979","-73.75","45.4292984008789","21","18.851","11.813",
"4/28/1979","-73.75","45.4292984008789","21","10.464","5.673",
"4/29/1979","-73.75","45.4292984008789","21","11.315","5.59199999999998",
"4/30/1979","-73.75","45.4292984008789","21","14.773","2.524",
"5/1/1979","-73.75","45.4292984008789","21","10.906","4.89600000000002",
"5/2/1979","-73.75","45.4292984008789","21","11.238","3.01400000000001",
"5/3/1979","-73.75","45.4292984008789","21","15.44","2.06900000000002",
"5/4/1979","-73.75","45.4292984008789","21","11.779","5.22199999999998",
"5/5/1979","-73.75","45.4292984008789","21","7.96300000000002","0.634999999999991",
"5/6/1979","-73.75","45.4292984008789","21","12.374","-0.850000000000023",
"5/7/1979","-73.75","45.4292984008789","21","15.086","1.33199999999999",
"5/8/1979","-73.75","45.4292984008789","21","25.908","5.75",
"5/9/1979","-73.75","45.4292984008789","21","27.269","16.117",
"5/10/1979","-73.75","45.4292984008789","21","20.746","12.064",
"5/11/1979","-73.75","45.4292984008789","21","17.93","8.24700000000001",
"5/12/1979","-73.75","45.4292984008789","21","24.585","11.575",
"5/13/1979","-73.75","45.4292984008789","21","17.418","9.99000000000001",
"5/14/1979","-73.75","45.4292984008789","21","17.166","7.35700000000003",
"5/15/1979","-73.75","45.4292984008789","21","22.431","9.07299999999998",
"5/16/1979","-73.75","45.4292984008789","21","16.365","7.09300000000002",
"5/17/1979","-73.75","45.4292984008789","21","18.452","3.745",
"5/18/1979","-73.75","45.4292984008789","21","22.731","6.32100000000003",
"5/19/1979","-73.75","45.4292984008789","21","24.465","11.658",
"5/20/1979","-73.75","45.4292984008789","21","22.008","13.677",
"5/21/1979","-73.75","45.4292984008789","21","22.142","8.488",
"5/22/1979","-73.75","45.4292984008789","21","16.07","5.88099999999997",
"5/23/1979","-73.75","45.4292984008789","21","18.976","5.053",
"5/24/1979","-73.75","45.4292984008789","21","14.601","9.75299999999999",
"5/25/1979","-73.75","45.4292984008789","21","9.55700000000002","6.72300000000001",
"5/26/1979","-73.75","45.4292984008789","21","12.348","6.743",
"5/27/1979","-73.75","45.4292984008789","21","18.378","8.993",
"5/28/1979","-73.75","45.4292984008789","21","17.373","10.302",
"5/29/1979","-73.75","45.4292984008789","21","19.482","9.88999999999999",
"5/30/1979","-73.75","45.4292984008789","21","17.362","10.931",
"5/31/1979","-73.75","45.4292984008789","21","21.342","12.167",
"6/1/1979","-73.75","45.4292984008789","21","22.741","10.385",
"6/2/1979","-73.75","45.4292984008789","21","24.887","12.312",
"6/3/1979","-73.75","45.4292984008789","21","23.333","13.322",
"6/4/1979","-73.75","45.4292984008789","21","25.483","12.211",
"6/5/1979","-73.75","45.4292984008789","21","25.151","10.301",
"6/6/1979","-73.75","45.4292984008789","21","18.664","6.14800000000002",
"6/7/1979","-73.75","45.4292984008789","21","25.59","7.34300000000002",
"6/8/1979","-73.75","45.4292984008789","21","26.908","18.083",
"6/9/1979","-73.75","45.4292984008789","21","25.929","20.159",
"6/10/1979","-73.75","45.4292984008789","21","28.086","18.984",
"6/11/1979","-73.75","45.4292984008789","21","22.044","8.40699999999998",
"6/12/1979","-73.75","45.4292984008789","21","11.074","5.74200000000002",
"6/13/1979","-73.75","45.4292984008789","21","17.529","4.87900000000002",
"6/14/1979","-73.75","45.4292984008789","21","21.756","6.05700000000002",
"6/15/1979","-73.75","45.4292984008789","21","27.653","15.732",
"6/16/1979","-73.75","45.4292984008789","21","28.865","19.609",
"6/17/1979","-73.75","45.4292984008789","21","29.388","19.006",
"6/18/1979","-73.75","45.4292984008789","21","21.641","11.154",
"6/19/1979","-73.75","45.4292984008789","21","23.288","10.012",
"6/20/1979","-73.75","45.4292984008789","21","26.749","10.253",
"6/21/1979","-73.75","45.4292984008789","21","27.703","13.455",
"6/22/1979","-73.75","45.4292984008789","21","25.934","13.991",
"6/23/1979","-73.75","45.4292984008789","21","16.515","9.976",
"6/24/1979","-73.75","45.4292984008789","21","16.289","5.50400000000002",
"6/25/1979","-73.75","45.4292984008789","21","19.875","5.81999999999999",
"6/26/1979","-73.75","45.4292984008789","21","23.188","8.59199999999998",
"6/27/1979","-73.75","45.4292984008789","21","23.372","15.284",
"6/28/1979","-73.75","45.4292984008789","21","22.943","14.273",
"6/29/1979","-73.75","45.4292984008789","21","26.441","13.587",
"6/30/1979","-73.75","45.4292984008789","21","23.749","16.189",
"7/1/1979","-73.75","45.4292984008789","21","24.427","15.898",
"7/2/1979","-73.75","45.4292984008789","21","23.784","16.578",
"7/3/1979","-73.75","45.4292984008789","21","22.237","11.806",
"7/4/1979","-73.75","45.4292984008789","21","18.412","7.95299999999997",
"7/5/1979","-73.75","45.4292984008789","21","15.806","7.57400000000001",
"7/6/1979","-73.75","45.4292984008789","21","20.689","9.94400000000002",
"7/7/1979","-73.75","45.4292984008789","21","25.412","11.805",
"7/8/1979","-73.75","45.4292984008789","21","26.917","15.295",
"7/9/1979","-73.75","45.4292984008789","21","28.65","15.799",
"7/10/1979","-73.75","45.4292984008789","21","29.249","13.964",
"7/11/1979","-73.75","45.4292984008789","21","27.27","15.147",
"7/12/1979","-73.75","45.4292984008789","21","27.213","16.626",
"7/13/1979","-73.75","45.4292984008789","21","30.95","18.472",
"7/14/1979","-73.75","45.4292984008789","21","33.857","15.644",
"7/15/1979","-73.75","45.4292984008789","21","34.742","20.527",
"7/16/1979","-73.75","45.4292984008789","21","30.854","21.187",
"7/17/1979","-73.75","45.4292984008789","21","26.092","15.346",
"7/18/1979","-73.75","45.4292984008789","21","28.743","13.612",
"7/19/1979","-73.75","45.4292984008789","21","27.877","12.872",
"7/20/1979","-73.75","45.4292984008789","21","28.684","14.588",
"7/21/1979","-73.75","45.4292984008789","21","30.45","15.598",
"7/22/1979","-73.75","45.4292984008789","21","31.581","17.501",
"7/23/1979","-73.75","45.4292984008789","21","29.084","17.036",
"7/24/1979","-73.75","45.4292984008789","21","33.027","16.279",
"7/25/1979","-73.75","45.4292984008789","21","29.68","20.119",
"7/26/1979","-73.75","45.4292984008789","21","25.728","20.114",
"7/27/1979","-73.75","45.4292984008789","21","29.132","15.675",
"7/28/1979","-73.75","45.4292984008789","21","33.09","13.95",
"7/29/1979","-73.75","45.4292984008789","21","30.35","16.62",
"7/30/1979","-73.75","45.4292984008789","21","33.861","14.163",
"7/31/1979","-73.75","45.4292984008789","21","34.628","21.845",
"8/1/1979","-73.75","45.4292984008789","21","30.414","19.283",
"8/2/1979","-73.75","45.4292984008789","21","32.499","18.389",
"8/3/1979","-73.75","45.4292984008789","21","30.353","16.879",
"8/4/1979","-73.75","45.4292984008789","21","31.699","17.854",
"8/5/1979","-73.75","45.4292984008789","21","32.198","17.857",
"8/6/1979","-73.75","45.4292984008789","21","24.977","13.17",
"8/7/1979","-73.75","45.4292984008789","21","26.331","9.01499999999999",
"8/8/1979","-73.75","45.4292984008789","21","24.991","13.922",
"8/9/1979","-73.75","45.4292984008789","21","22.63","9.13",
"8/10/1979","-73.75","45.4292984008789","21","15.462","7.10500000000002",
"8/11/1979","-73.75","45.4292984008789","21","21.832","9.90100000000001",
"8/12/1979","-73.75","45.4292984008789","21","19.553","11.3",
"8/13/1979","-73.75","45.4292984008789","21","23.216","11.031",
"8/14/1979","-73.75","45.4292984008789","21","23.393","12.342",
"8/15/1979","-73.75","45.4292984008789","21","16.657","10.138",
"8/16/1979","-73.75","45.4292984008789","21","22.502","10.614",
"8/17/1979","-73.75","45.4292984008789","21","22.918","6.63099999999997",
"8/18/1979","-73.75","45.4292984008789","21","21.945","10.609",
"8/19/1979","-73.75","45.4292984008789","21","23.806","12.03",
"8/20/1979","-73.75","45.4292984008789","21","22.533","9.76900000000001",
"8/21/1979","-73.75","45.4292984008789","21","23.626","10.576",
"8/22/1979","-73.75","45.4292984008789","21","27.033","8.18400000000003",
"8/23/1979","-73.75","45.4292984008789","21","30.512","10.935",
"8/24/1979","-73.75","45.4292984008789","21","26.13","19.051",
"8/25/1979","-73.75","45.4292984008789","21","28.423","18.387",
"8/26/1979","-73.75","45.4292984008789","21","26.101","14.261",
"8/27/1979","-73.75","45.4292984008789","21","24.072","16.835",
"8/28/1979","-73.75","45.4292984008789","21","27.588","14.624",
"8/29/1979","-73.75","45.4292984008789","21","26.744","17.941",
"8/30/1979","-73.75","45.4292984008789","21","29.711","18.089",
"8/31/1979","-73.75","45.4292984008789","21","21.081","8.89299999999997",
"9/1/1979","-73.75","45.4292984008789","21","30.082","7.005",
"9/2/1979","-73.75","45.4292984008789","21","30.72","18.523",
"9/3/1979","-73.75","45.4292984008789","21","25.304","17.158",
"9/4/1979","-73.75","45.4292984008789","21","23.866","8.517",
"9/5/1979","-73.75","45.4292984008789","21","29.745","8.54199999999997",
"9/6/1979","-73.75","45.4292984008789","21","21.306","18.245",
"9/7/1979","-73.75","45.4292984008789","21","21.941","11.887",
"9/8/1979","-73.75","45.4292984008789","21","17.677","4.846",
"9/9/1979","-73.75","45.4292984008789","21","19.199","1.43700000000001",
"9/10/1979","-73.75","45.4292984008789","21","21.724","6.286",
"9/11/1979","-73.75","45.4292984008789","21","15.464","4.24400000000003",
"9/12/1979","-73.75","45.4292984008789","21","21.672","4.47500000000002",
"9/13/1979","-73.75","45.4292984008789","21","28.756","10.084",
"9/14/1979","-73.75","45.4292984008789","21","17.714","12.583",
"9/15/1979","-73.75","45.4292984008789","21","15.126","9.32999999999998",
"9/16/1979","-73.75","45.4292984008789","21","16.834","8.714",
"9/17/1979","-73.75","45.4292984008789","21","24.295","10.997",
"9/18/1979","-73.75","45.4292984008789","21","25.457","14.28",
"9/19/1979","-73.75","45.4292984008789","21","16.039","2.62599999999998",
"9/20/1979","-73.75","45.4292984008789","21","12.444","0.363",
"9/21/1979","-73.75","45.4292984008789","21","23.068","8.84699999999998",
"9/22/1979","-73.75","45.4292984008789","21","16.706","6.41500000000002",
"9/23/1979","-73.75","45.4292984008789","21","17.007","1.23099999999999",
"9/24/1979","-73.75","45.4292984008789","21","18.779","0.738999999999976",
"9/25/1979","-73.75","45.4292984008789","21","22.123","6.06700000000001",
"9/26/1979","-73.75","45.4292984008789","21","20.299","8.69200000000001",
"9/27/1979","-73.75","45.4292984008789","21","22.416","4.601",
"9/28/1979","-73.75","45.4292984008789","21","23.611","12.964",
"9/29/1979","-73.75","45.4292984008789","21","19.038","13.728",
"9/30/1979","-73.75","45.4292984008789","21","24.915","10.908",
"10/1/1979","-73.75","45.4292984008789","21","23.703","13.093",
"10/2/1979","-73.75","45.4292984008789","21","19.246","10.864",
"10/3/1979","-73.75","45.4292984008789","21","23.071","11.304",
"10/4/1979","-73.75","45.4292984008789","21","22.595","14.527",
"10/5/1979","-73.75","45.4292984008789","21","22.599","14.575",
"10/6/1979","-73.75","45.4292984008789","21","17.765","10.301",
"10/7/1979","-73.75","45.4292984008789","21","15.378","9.03699999999998",
"10/8/1979","-73.75","45.4292984008789","21","8.51100000000002","-0.0620000000000118",
"10/9/1979","-73.75","45.4292984008789","21","3.31999999999999","-1.75599999999997",
"10/10/1979","-73.75","45.4292984008789","21","6.93000000000001","-6.46699999999998",
"10/11/1979","-73.75","45.4292984008789","21","8.75099999999998","-6.327",
"10/12/1979","-73.75","45.4292984008789","21","6.56400000000002","-0.521000000000015",
"10/13/1979","-73.75","45.4292984008789","21","8.34500000000003","4.24799999999999",
"10/14/1979","-73.75","45.4292984008789","21","6.79300000000001","1.71100000000001",
"10/15/1979","-73.75","45.4292984008789","21","9.702","0.942999999999984",
"10/16/1979","-73.75","45.4292984008789","21","8.80500000000001","-2.15899999999999",
"10/17/1979","-73.75","45.4292984008789","21","14.098","-1.89699999999999",
"10/18/1979","-73.75","45.4292984008789","21","11.444","-0.257999999999981",
"10/19/1979","-73.75","45.4292984008789","21","14.899","-1.23000000000002",
"10/20/1979","-73.75","45.4292984008789","21","17.864","13.919",
"10/21/1979","-73.75","45.4292984008789","21","23.818","17.712",
"10/22/1979","-73.75","45.4292984008789","21","24.175","18.567",
"10/23/1979","-73.75","45.4292984008789","21","25.388","15.7",
"10/24/1979","-73.75","45.4292984008789","21","13.849","5.81599999999997",
"10/25/1979","-73.75","45.4292984008789","21","6.267","0.774999999999977",
"10/26/1979","-73.75","45.4292984008789","21","3.66800000000001","-1.73899999999998",
"10/27/1979","-73.75","45.4292984008789","21","5.26100000000002","-4.26999999999998",
"10/28/1979","-73.75","45.4292984008789","21","1.92500000000001","-3.28800000000001",
"10/29/1979","-73.75","45.4292984008789","21","4.81200000000001","1.68400000000003",
"10/30/1979","-73.75","45.4292984008789","21","5.73099999999999","-1.03800000000001",
"10/31/1979","-73.75","45.4292984008789","21","10.34","-1.50200000000001",
"11/1/1979","-73.75","45.4292984008789","21","14.784","0.420999999999992",
"11/2/1979","-73.75","45.4292984008789","21","12.673","3.267",
"11/3/1979","-73.75","45.4292984008789","21","7.13200000000001","1.11000000000001",
"11/4/1979","-73.75","45.4292984008789","21","8.65800000000002","0.00999999999999091",
"11/5/1979","-73.75","45.4292984008789","21","8.07999999999998","-0.815999999999974",
"11/6/1979","-73.75","45.4292984008789","21","9.28100000000001","-1.012",
"11/7/1979","-73.75","45.4292984008789","21","7.988","0.990999999999985",
"11/8/1979","-73.75","45.4292984008789","21","8.70499999999998","-0.430999999999983",
"11/9/1979","-73.75","45.4292984008789","21","6.714","-0.711000000000013",
"11/10/1979","-73.75","45.4292984008789","21","11.443","2.05200000000002",
"11/11/1979","-73.75","45.4292984008789","21","5.38299999999998","-2.38200000000001",
"11/12/1979","-73.75","45.4292984008789","21","5.91899999999998","-1.76999999999998",
"11/13/1979","-73.75","45.4292984008789","21","7.30700000000002","-2.20999999999998",
"11/14/1979","-73.75","45.4292984008789","21","6.733","-1.32999999999998",
"11/15/1979","-73.75","45.4292984008789","21","2.904","-6.41699999999997",
"11/16/1979","-73.75","45.4292984008789","21","1.97699999999998","-6.34199999999998",
"11/17/1979","-73.75","45.4292984008789","21","3.416","-3.03100000000001",
"11/18/1979","-73.75","45.4292984008789","21","0.963000000000022","-7.99099999999999",
"11/19/1979","-73.75","45.4292984008789","21","2.47800000000001","-4.39699999999999",
"11/20/1979","-73.75","45.4292984008789","21","7.80700000000002","0.0710000000000264",
"11/21/1979","-73.75","45.4292984008789","21","5.70999999999998","1.166",
"11/22/1979","-73.75","45.4292984008789","21","7.15300000000002","1.86700000000002",
"11/23/1979","-73.75","45.4292984008789","21","15.287","7.44200000000001",
"11/24/1979","-73.75","45.4292984008789","21","16.152","8.62799999999999",
"11/25/1979","-73.75","45.4292984008789","21","8.73399999999998","3.16500000000002",
"11/26/1979","-73.75","45.4292984008789","21","16.103","6.05700000000002",
"11/27/1979","-73.75","45.4292984008789","21","8.62799999999999","4.17099999999999",
"11/28/1979","-73.75","45.4292984008789","21","8.90800000000002","1.91300000000001",
"11/29/1979","-73.75","45.4292984008789","21","2.66899999999998","-0.843000000000018",
"11/30/1979","-73.75","45.4292984008789","21","1.78500000000003","-2.27600000000001",
"12/1/1979","-73.75","45.4292984008789","21","1.291","-3.02800000000002",
"12/2/1979","-73.75","45.4292984008789","21","-2.64400000000001","-7.41899999999998",
"12/3/1979","-73.75","45.4292984008789","21","-1.45699999999999","-7.95600000000002",
"12/4/1979","-73.75","45.4292984008789","21","2.40499999999997","-3.762",
"12/5/1979","-73.75","45.4292984008789","21","4.03399999999999","-5.637",
"12/6/1979","-73.75","45.4292984008789","21","4.69200000000001","2.315",
"12/7/1979","-73.75","45.4292984008789","21","2.59199999999998","-1.036",
"12/8/1979","-73.75","45.4292984008789","21","3.05099999999999","-10.505",
"12/9/1979","-73.75","45.4292984008789","21","-1.39800000000002","-9.85700000000003",
"12/10/1979","-73.75","45.4292984008789","21","-1.50200000000001","-9.87",
"12/11/1979","-73.75","45.4292984008789","21","2.60500000000002","-9.39100000000002",
"12/12/1979","-73.75","45.4292984008789","21","4.73000000000002","-9.298",
"12/13/1979","-73.75","45.4292984008789","21","-8.75599999999997","-13.994",
"12/14/1979","-73.75","45.4292984008789","21","-6.91800000000001","-12.948",
"12/15/1979","-73.75","45.4292984008789","21","-2.31999999999999","-15.053",
"12/16/1979","-73.75","45.4292984008789","21","1.625","-3.63999999999999",
"12/17/1979","-73.75","45.4292984008789","21","-5.71899999999999","-17.416",
"12/18/1979","-73.75","45.4292984008789","21","-16.293","-21.727",
"12/19/1979","-73.75","45.4292984008789","21","-17.955","-22.375",
"12/20/1979","-73.75","45.4292984008789","21","-11.071","-21.689",
"12/21/1979","-73.75","45.4292984008789","21","-4.149","-15.103",
"12/22/1979","-73.75","45.4292984008789","21","-0.196000000000026","-11.516",
"12/23/1979","-73.75","45.4292984008789","21","1.63","-0.908999999999992",
"12/24/1979","-73.75","45.4292984008789","21","1.45600000000002","0.101999999999975",
"12/25/1979","-73.75","45.4292984008789","21","1.76400000000001","0.670000000000016",
"12/26/1979","-73.75","45.4292984008789","21","0.97199999999998","-0.502999999999986",
"12/27/1979","-73.75","45.4292984008789","21","-0.550000000000011","-8.34100000000001",
"12/28/1979","-73.75","45.4292984008789","21","-1.5","-9.62900000000002",
"12/29/1979","-73.75","45.4292984008789","21","1.04000000000002","-1.63099999999997",
"12/30/1979","-73.75","45.4292984008789","21","0.918999999999983","-10.173",
"12/31/1979","-73.75","45.4292984008789","21","-5.767","-12.333",
"1/1/1980","-73.75","45.4292984008789","21","-3.82900000000001","-7.97699999999998",
"1/2/1980","-73.75","45.4292984008789","21","-2.84100000000001","-10.377",
"1/3/1980","-73.75","45.4292984008789","21","-11.063","-16.016",
"1/4/1980","-73.75","45.4292984008789","21","-10.929","-17.48",
"1/5/1980","-73.75","45.4292984008789","21","-10.499","-17.452",
"1/6/1980","-73.75","45.4292984008789","21","-12.716","-19.786",
"1/7/1980","-73.75","45.4292984008789","21","-0.310999999999979","-14.754",
"1/8/1980","-73.75","45.4292984008789","21","-4.50400000000002","-8.22899999999999",
"1/9/1980","-73.75","45.4292984008789","21","-7.78699999999998","-14.948",
"1/10/1980","-73.75","45.4292984008789","21","-8.72000000000003","-14.986",
"1/11/1980","-73.75","45.4292984008789","21","7.267","-8.91000000000003",
"1/12/1980","-73.75","45.4292984008789","21","5.82299999999998","-12.097",
"1/13/1980","-73.75","45.4292984008789","21","-4.44299999999998","-12.424",
"1/14/1980","-73.75","45.4292984008789","21","1.351","-6.38400000000001",
"1/15/1980","-73.75","45.4292984008789","21","-0.884999999999991","-8.76299999999998",
"1/16/1980","-73.75","45.4292984008789","21","-6.08199999999999","-11.118",
"1/17/1980","-73.75","45.4292984008789","21","-0.615000000000009","-8.392",
"1/18/1980","-73.75","45.4292984008789","21","1.85000000000002","-1.32900000000001",
"1/19/1980","-73.75","45.4292984008789","21","2.52999999999997","-1.334",
"1/20/1980","-73.75","45.4292984008789","21","-1.48099999999999","-8.15499999999997",
"1/21/1980","-73.75","45.4292984008789","21","-7.791","-12.823",
"1/22/1980","-73.75","45.4292984008789","21","-2.70100000000002","-12.706",
