"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature"
"5/1/1979","-80.3125","25.7588996887207","2","26.749","22.188",
"5/2/1979","-80.3125","25.7588996887207","2","26.496","23.286",
"5/3/1979","-80.3125","25.7588996887207","2","27.653","22.662",
"5/4/1979","-80.3125","25.7588996887207","2","29.246","23.526",
"5/5/1979","-80.3125","25.7588996887207","2","29.668","23.736",
"5/6/1979","-80.3125","25.7588996887207","2","29.905","23.643",
"5/7/1979","-80.3125","25.7588996887207","2","27.717","24.064",
"5/8/1979","-80.3125","25.7588996887207","2","30.464","25.953",
"5/9/1979","-80.3125","25.7588996887207","2","29.384","25.282",
"5/10/1979","-80.3125","25.7588996887207","2","29.377","24.595",
"5/11/1979","-80.3125","25.7588996887207","2","28.711","24.412",
"5/12/1979","-80.3125","25.7588996887207","2","28.417","24.162",
"5/13/1979","-80.3125","25.7588996887207","2","27.961","23.772",
"5/14/1979","-80.3125","25.7588996887207","2","27.832","24.335",
"5/15/1979","-80.3125","25.7588996887207","2","28.249","23.624",
"5/16/1979","-80.3125","25.7588996887207","2","27.454","23.152",
"5/17/1979","-80.3125","25.7588996887207","2","26.886","22.576",
"5/18/1979","-80.3125","25.7588996887207","2","25.534","21.547",
"5/19/1979","-80.3125","25.7588996887207","2","27.742","21.576",
"5/20/1979","-80.3125","25.7588996887207","2","28.202","20.63",
"5/21/1979","-80.3125","25.7588996887207","2","29.316","20.322",
"5/22/1979","-80.3125","25.7588996887207","2","29.651","21.528",
"5/23/1979","-80.3125","25.7588996887207","2","29.095","23.757",
"5/24/1979","-80.3125","25.7588996887207","2","29.695","24.548",
"5/25/1979","-80.3125","25.7588996887207","2","28.737","23.689",
"5/26/1979","-80.3125","25.7588996887207","2","28.262","18.963",
"5/27/1979","-80.3125","25.7588996887207","2","29.825","21.993",
"5/28/1979","-80.3125","25.7588996887207","2","28.973","25.148",
"5/29/1979","-80.3125","25.7588996887207","2","29.554","24.621",
"5/30/1979","-80.3125","25.7588996887207","2","29.972","25.598",
"5/31/1979","-80.3125","25.7588996887207","2","30.473","25.659",
"6/1/1979","-80.3125","25.7588996887207","2","28.9","25.026",
"6/2/1979","-80.3125","25.7588996887207","2","29.96","24.584",
"6/3/1979","-80.3125","25.7588996887207","2","31.175","23.219",
"6/4/1979","-80.3125","25.7588996887207","2","31.253","24.471",
"6/5/1979","-80.3125","25.7588996887207","2","31.56","25.547",
"6/6/1979","-80.3125","25.7588996887207","2","32.211","25.318",
"6/7/1979","-80.3125","25.7588996887207","2","32.166","25.42",
"6/8/1979","-80.3125","25.7588996887207","2","31.112","25.954",
"6/9/1979","-80.3125","25.7588996887207","2","30.151","24.817",
"6/10/1979","-80.3125","25.7588996887207","2","29.756","25.026",
"6/11/1979","-80.3125","25.7588996887207","2","30.909","23.484",
"6/12/1979","-80.3125","25.7588996887207","2","30.311","22.432",
"6/13/1979","-80.3125","25.7588996887207","2","30.813","23.469",
"6/14/1979","-80.3125","25.7588996887207","2","30.368","25.579",
"6/15/1979","-80.3125","25.7588996887207","2","31.169","26.012",
"6/16/1979","-80.3125","25.7588996887207","2","29.446","23.846",
"6/17/1979","-80.3125","25.7588996887207","2","31.525","24.334",
"6/18/1979","-80.3125","25.7588996887207","2","32.93","24.993",
"6/19/1979","-80.3125","25.7588996887207","2","30.68","26.182",
"6/20/1979","-80.3125","25.7588996887207","2","31.288","24.657",
"6/21/1979","-80.3125","25.7588996887207","2","30.039","25.292",
"6/22/1979","-80.3125","25.7588996887207","2","30.276","25.433",
"6/23/1979","-80.3125","25.7588996887207","2","32.064","25.664",
"6/24/1979","-80.3125","25.7588996887207","2","32.379","25.109",
"6/25/1979","-80.3125","25.7588996887207","2","31.998","25.353",
"6/26/1979","-80.3125","25.7588996887207","2","30.768","26.319",
"6/27/1979","-80.3125","25.7588996887207","2","30.768","25.907",
"6/28/1979","-80.3125","25.7588996887207","2","30.734","25.89",
"6/29/1979","-80.3125","25.7588996887207","2","29.844","25.631",
"6/30/1979","-80.3125","25.7588996887207","2","31.025","25.52",
"7/1/1979","-80.3125","25.7588996887207","2","33.074","26.658",
"7/2/1979","-80.3125","25.7588996887207","2","32.778","26.34",
"7/3/1979","-80.3125","25.7588996887207","2","33.221","27.073",
"7/4/1979","-80.3125","25.7588996887207","2","31.431","26.808",
"7/5/1979","-80.3125","25.7588996887207","2","32.496","26.682",
"7/6/1979","-80.3125","25.7588996887207","2","30.569","27.397",
"7/7/1979","-80.3125","25.7588996887207","2","32.435","26.835",
"7/8/1979","-80.3125","25.7588996887207","2","33.119","25.868",
"7/9/1979","-80.3125","25.7588996887207","2","33.095","26.551",
"7/10/1979","-80.3125","25.7588996887207","2","32.421","26.451",
"7/11/1979","-80.3125","25.7588996887207","2","32.983","26.952",
"7/12/1979","-80.3125","25.7588996887207","2","33.128","27.68",
"7/13/1979","-80.3125","25.7588996887207","2","31.274","27.013",
"7/14/1979","-80.3125","25.7588996887207","2","31.741","26.994",
"7/15/1979","-80.3125","25.7588996887207","2","31.558","26.96",
"7/16/1979","-80.3125","25.7588996887207","2","33.093","27.575",
"7/17/1979","-80.3125","25.7588996887207","2","31.983","26.727",
"7/18/1979","-80.3125","25.7588996887207","2","31.748","27.315",
"7/19/1979","-80.3125","25.7588996887207","2","32.852","27.414",
"7/20/1979","-80.3125","25.7588996887207","2","31.581","26.716",
"7/21/1979","-80.3125","25.7588996887207","2","29.746","26.273",
"7/22/1979","-80.3125","25.7588996887207","2","29.567","26.084",
"7/23/1979","-80.3125","25.7588996887207","2","29.513","25.825",
"7/24/1979","-80.3125","25.7588996887207","2","30.596","26.276",
"7/25/1979","-80.3125","25.7588996887207","2","32.188","27.411",
"7/26/1979","-80.3125","25.7588996887207","2","31.981","26.981",
"7/27/1979","-80.3125","25.7588996887207","2","32.317","26.715",
"7/28/1979","-80.3125","25.7588996887207","2","32.156","26.657",
"7/29/1979","-80.3125","25.7588996887207","2","32.846","26.067",
"7/30/1979","-80.3125","25.7588996887207","2","34.113","26.715",
"7/31/1979","-80.3125","25.7588996887207","2","33.698","26.192",
"8/1/1979","-80.3125","25.7588996887207","2","32.02","25.97",
"8/2/1979","-80.3125","25.7588996887207","2","33.724","26.012",
"8/3/1979","-80.3125","25.7588996887207","2","32.989","26.487",
"8/4/1979","-80.3125","25.7588996887207","2","30.94","26.848",
"8/5/1979","-80.3125","25.7588996887207","2","30.487","26.266",
"8/6/1979","-80.3125","25.7588996887207","2","30.906","26.488",
"8/7/1979","-80.3125","25.7588996887207","2","31.887","26.831",
"8/8/1979","-80.3125","25.7588996887207","2","30.849","27.38",
"8/9/1979","-80.3125","25.7588996887207","2","31.298","27.176",
"8/10/1979","-80.3125","25.7588996887207","2","32.299","27.034",
"8/11/1979","-80.3125","25.7588996887207","2","33.981","26.868",
"8/12/1979","-80.3125","25.7588996887207","2","34.063","27.938",
"8/13/1979","-80.3125","25.7588996887207","2","33.333","26.726",
"8/14/1979","-80.3125","25.7588996887207","2","31.988","26.857",
"8/15/1979","-80.3125","25.7588996887207","2","32.068","26.542",
"8/16/1979","-80.3125","25.7588996887207","2","31.81","26.319",
"8/17/1979","-80.3125","25.7588996887207","2","30.892","26.72",
"8/18/1979","-80.3125","25.7588996887207","2","31.05","26.591",
"8/19/1979","-80.3125","25.7588996887207","2","31.745","26.803",
"8/20/1979","-80.3125","25.7588996887207","2","31.319","26.082",
"8/21/1979","-80.3125","25.7588996887207","2","31.097","26.085",
"8/22/1979","-80.3125","25.7588996887207","2","29.941","26.661",
"8/23/1979","-80.3125","25.7588996887207","2","30.577","26.881",
"8/24/1979","-80.3125","25.7588996887207","2","30.944","27.016",
"8/25/1979","-80.3125","25.7588996887207","2","30.897","26.349",
"8/26/1979","-80.3125","25.7588996887207","2","30.026","26.421",
"8/27/1979","-80.3125","25.7588996887207","2","30.345","26.285",
"8/28/1979","-80.3125","25.7588996887207","2","30.487","26.152",
"8/29/1979","-80.3125","25.7588996887207","2","30.181","26.318",
"8/30/1979","-80.3125","25.7588996887207","2","30.325","26.334",
"8/31/1979","-80.3125","25.7588996887207","2","29.689","26.074",
"9/1/1979","-80.3125","25.7588996887207","2","31.062","26.294",
"9/2/1979","-80.3125","25.7588996887207","2","30.984","26.513",
"9/3/1979","-80.3125","25.7588996887207","2","28.079","25.447",
"9/4/1979","-80.3125","25.7588996887207","2","32.247","26.352",
"9/5/1979","-80.3125","25.7588996887207","2","31.091","26.92",
"9/6/1979","-80.3125","25.7588996887207","2","31.664","26.484",
"9/7/1979","-80.3125","25.7588996887207","2","31.704","26.408",
"9/8/1979","-80.3125","25.7588996887207","2","31.509","26.869",
"9/9/1979","-80.3125","25.7588996887207","2","30.213","26.487",
"9/10/1979","-80.3125","25.7588996887207","2","30.803","26.807",
"9/11/1979","-80.3125","25.7588996887207","2","30.3","26.281",
"9/12/1979","-80.3125","25.7588996887207","2","29.799","26.493",
"9/13/1979","-80.3125","25.7588996887207","2","30.066","25.952",
"9/14/1979","-80.3125","25.7588996887207","2","27.421","25.848",
"9/15/1979","-80.3125","25.7588996887207","2","30.307","26.004",
"9/16/1979","-80.3125","25.7588996887207","2","30.459","26.388",
"9/17/1979","-80.3125","25.7588996887207","2","30.981","26.723",
"9/18/1979","-80.3125","25.7588996887207","2","29.941","26.35",
"9/19/1979","-80.3125","25.7588996887207","2","30.906","26.013",
"9/20/1979","-80.3125","25.7588996887207","2","29.936","26.783",
"9/21/1979","-80.3125","25.7588996887207","2","30.093","26.944",
"9/22/1979","-80.3125","25.7588996887207","2","31.555","27.32",
"9/23/1979","-80.3125","25.7588996887207","2","31.156","26.264",
"9/24/1979","-80.3125","25.7588996887207","2","30.68","26.093",
"9/25/1979","-80.3125","25.7588996887207","2","29.732","26.395",
"9/26/1979","-80.3125","25.7588996887207","2","29.835","26.205",
"9/27/1979","-80.3125","25.7588996887207","2","30.176","25.763",
"9/28/1979","-80.3125","25.7588996887207","2","29.252","25.984",
"9/29/1979","-80.3125","25.7588996887207","2","29.212","25.496",
"9/30/1979","-80.3125","25.7588996887207","2","26.613","25.263",
"10/1/1979","-80.3125","25.7588996887207","2","29.293","24.539",
"10/2/1979","-80.3125","25.7588996887207","2","31.459","23.319",
"10/3/1979","-80.3125","25.7588996887207","2","30.198","23.805",
"10/4/1979","-80.3125","25.7588996887207","2","28.866","25.75",
"10/5/1979","-80.3125","25.7588996887207","2","29.529","25.11",
"10/6/1979","-80.3125","25.7588996887207","2","29.408","23.215",
"10/7/1979","-80.3125","25.7588996887207","2","28.922","22.581",
"10/8/1979","-80.3125","25.7588996887207","2","29.14","21.749",
"10/9/1979","-80.3125","25.7588996887207","2","30.308","23.146",
"10/10/1979","-80.3125","25.7588996887207","2","30.41","23.511",
"10/11/1979","-80.3125","25.7588996887207","2","29.21","24.327",
"10/12/1979","-80.3125","25.7588996887207","2","30.36","24.507",
"10/13/1979","-80.3125","25.7588996887207","2","27.808","23.71",
"10/14/1979","-80.3125","25.7588996887207","2","25.191","23.378",
"10/15/1979","-80.3125","25.7588996887207","2","27.46","23.998",
"10/16/1979","-80.3125","25.7588996887207","2","28.047","24.61",
"10/17/1979","-80.3125","25.7588996887207","2","29.853","24.965",
"10/18/1979","-80.3125","25.7588996887207","2","27.876","24.494",
"10/19/1979","-80.3125","25.7588996887207","2","28.929","23.698",
"10/20/1979","-80.3125","25.7588996887207","2","29.043","24.435",
"10/21/1979","-80.3125","25.7588996887207","2","28.545","24.19",
"10/22/1979","-80.3125","25.7588996887207","2","28.206","23.989",
"10/23/1979","-80.3125","25.7588996887207","2","27.957","23.061",
"10/24/1979","-80.3125","25.7588996887207","2","29.472","23.749",
"10/25/1979","-80.3125","25.7588996887207","2","29.644","22.446",
"10/26/1979","-80.3125","25.7588996887207","2","28.125","21.484",
"10/27/1979","-80.3125","25.7588996887207","2","27.009","21.93",
"10/28/1979","-80.3125","25.7588996887207","2","27.206","21.928",
"10/29/1979","-80.3125","25.7588996887207","2","27.625","21.969",
"10/30/1979","-80.3125","25.7588996887207","2","28.262","22.099",
"10/31/1979","-80.3125","25.7588996887207","2","27.736","23.431",
"11/1/1979","-80.3125","25.7588996887207","2","27.599","23.7",
"11/2/1979","-80.3125","25.7588996887207","2","26.588","24.709",
"11/3/1979","-80.3125","25.7588996887207","2","27.614","23.901",
"11/4/1979","-80.3125","25.7588996887207","2","25.237","22.504",
"11/5/1979","-80.3125","25.7588996887207","2","26.393","22.969",
"11/6/1979","-80.3125","25.7588996887207","2","27.704","22.453",
"11/7/1979","-80.3125","25.7588996887207","2","26.464","21.621",
"11/8/1979","-80.3125","25.7588996887207","2","27.645","20.794",
"11/9/1979","-80.3125","25.7588996887207","2","28.728","21.298",
"11/10/1979","-80.3125","25.7588996887207","2","29.527","24.228",
"11/11/1979","-80.3125","25.7588996887207","2","29.805","25.4",
"11/12/1979","-80.3125","25.7588996887207","2","29.509","24.888",
"11/13/1979","-80.3125","25.7588996887207","2","28.583","22.453",
"11/14/1979","-80.3125","25.7588996887207","2","21.946","17.449",
"11/15/1979","-80.3125","25.7588996887207","2","22.222","19.505",
"11/16/1979","-80.3125","25.7588996887207","2","23.077","16.864",
"11/17/1979","-80.3125","25.7588996887207","2","23.82","17.573",
"11/18/1979","-80.3125","25.7588996887207","2","24.852","19.39",
"11/19/1979","-80.3125","25.7588996887207","2","26.437","20.955",
"11/20/1979","-80.3125","25.7588996887207","2","26.258","21.497",
"11/21/1979","-80.3125","25.7588996887207","2","26.581","21.491",
"11/22/1979","-80.3125","25.7588996887207","2","26.573","22.055",
"11/23/1979","-80.3125","25.7588996887207","2","26.883","22.866",
"11/24/1979","-80.3125","25.7588996887207","2","26.67","22.994",
"11/25/1979","-80.3125","25.7588996887207","2","24.869","23.744",
"11/26/1979","-80.3125","25.7588996887207","2","29.39","23.071",
"11/27/1979","-80.3125","25.7588996887207","2","27.227","23.514",
"11/28/1979","-80.3125","25.7588996887207","2","28.479","23.741",
"11/29/1979","-80.3125","25.7588996887207","2","23.956","16.459",
"11/30/1979","-80.3125","25.7588996887207","2","19.588","11.561",
"12/1/1979","-80.3125","25.7588996887207","2","18.694","12.405",
"12/2/1979","-80.3125","25.7588996887207","2","20.204","15.264",
"12/3/1979","-80.3125","25.7588996887207","2","22.208","19.206",
"12/4/1979","-80.3125","25.7588996887207","2","23.411","20.443",
"12/5/1979","-80.3125","25.7588996887207","2","25.118","20.295",
"12/6/1979","-80.3125","25.7588996887207","2","27.803","23.352",
"12/7/1979","-80.3125","25.7588996887207","2","24.915","22.401",
"12/8/1979","-80.3125","25.7588996887207","2","26.184","22.321",
"12/9/1979","-80.3125","25.7588996887207","2","23.707","21.621",
"12/10/1979","-80.3125","25.7588996887207","2","23.027","21.175",
"12/11/1979","-80.3125","25.7588996887207","2","24","21.701",
"12/12/1979","-80.3125","25.7588996887207","2","27.391","21.649",
"12/13/1979","-80.3125","25.7588996887207","2","27.769","22.402",
"12/14/1979","-80.3125","25.7588996887207","2","27.234","21.179",
"12/15/1979","-80.3125","25.7588996887207","2","26.799","21.184",
"12/16/1979","-80.3125","25.7588996887207","2","27.666","21.002",
"12/17/1979","-80.3125","25.7588996887207","2","21.893","15.774",
"12/18/1979","-80.3125","25.7588996887207","2","21.23","15.141",
"12/19/1979","-80.3125","25.7588996887207","2","21.221","17.179",
"12/20/1979","-80.3125","25.7588996887207","2","21.673","16.912",
"12/21/1979","-80.3125","25.7588996887207","2","22.99","18.425",
"12/22/1979","-80.3125","25.7588996887207","2","23.843","17.903",
"12/23/1979","-80.3125","25.7588996887207","2","25.45","19.504",
"12/24/1979","-80.3125","25.7588996887207","2","26.111","21.08",
"12/25/1979","-80.3125","25.7588996887207","2","23.893","15.963",
"12/26/1979","-80.3125","25.7588996887207","2","19.897","13.29",
"12/27/1979","-80.3125","25.7588996887207","2","20.891","12.34",
"12/28/1979","-80.3125","25.7588996887207","2","21.667","13.1",
"12/29/1979","-80.3125","25.7588996887207","2","22.898","17.778",
"12/30/1979","-80.3125","25.7588996887207","2","25.234","17.793",
"12/31/1979","-80.3125","25.7588996887207","2","24.463","20.012",
"1/1/1980","-80.3125","25.7588996887207","2","17.524","13.97",
"1/2/1980","-80.3125","25.7588996887207","2","17.789","10.337",
"1/3/1980","-80.3125","25.7588996887207","2","21.031","12.325",
"1/4/1980","-80.3125","25.7588996887207","2","25.892","19.216",
"1/5/1980","-80.3125","25.7588996887207","2","19.629","12.78",
"1/6/1980","-80.3125","25.7588996887207","2","16.625","8.93299999999999",
"1/7/1980","-80.3125","25.7588996887207","2","22.39","12.541",
"1/8/1980","-80.3125","25.7588996887207","2","25.669","18.688",
"1/9/1980","-80.3125","25.7588996887207","2","26.673","19.76",
"1/10/1980","-80.3125","25.7588996887207","2","25.543","21.012",
"1/11/1980","-80.3125","25.7588996887207","2","26.17","21.573",
"1/12/1980","-80.3125","25.7588996887207","2","26.831","22.094",
"1/13/1980","-80.3125","25.7588996887207","2","26.834","22.149",
"1/14/1980","-80.3125","25.7588996887207","2","27.853","21.696",
"1/15/1980","-80.3125","25.7588996887207","2","22.019","18.396",
"1/16/1980","-80.3125","25.7588996887207","2","23.531","18.015",
"1/17/1980","-80.3125","25.7588996887207","2","22.063","18.578",
"1/18/1980","-80.3125","25.7588996887207","2","25.473","19.655",
"1/19/1980","-80.3125","25.7588996887207","2","25.981","18.83",
"1/20/1980","-80.3125","25.7588996887207","2","24.504","19.264",
"1/21/1980","-80.3125","25.7588996887207","2","23.645","17.164",
"1/22/1980","-80.3125","25.7588996887207","2","25.015","17.732",
"1/23/1980","-80.3125","25.7588996887207","2","28.094","18.471",
"1/24/1980","-80.3125","25.7588996887207","2","18.398","12.404",
"1/25/1980","-80.3125","25.7588996887207","2","21.517","11.51",
"1/26/1980","-80.3125","25.7588996887207","2","27.558","19.009",
"1/27/1980","-80.3125","25.7588996887207","2","26.828","21.229",
"1/28/1980","-80.3125","25.7588996887207","2","24.967","19.281",
"1/29/1980","-80.3125","25.7588996887207","2","23.349","18.624",
"1/30/1980","-80.3125","25.7588996887207","2","23.671","17.55",
"1/31/1980","-80.3125","25.7588996887207","2","25.312","17.068",
"2/1/1980","-80.3125","25.7588996887207","2","19.428","9.47300000000001",
"2/2/1980","-80.3125","25.7588996887207","2","15.672","8.33999999999998",
"2/3/1980","-80.3125","25.7588996887207","2","17.459","10.461",
"2/4/1980","-80.3125","25.7588996887207","2","15.82","6.02100000000002",
"2/5/1980","-80.3125","25.7588996887207","2","18.116","8.31400000000002",
"2/6/1980","-80.3125","25.7588996887207","2","21.778","12.21",
"2/7/1980","-80.3125","25.7588996887207","2","17.742","10.579",
"2/8/1980","-80.3125","25.7588996887207","2","21.117","12.401",
"2/9/1980","-80.3125","25.7588996887207","2","23.691","16.964",
"2/10/1980","-80.3125","25.7588996887207","2","24.031","17.632",
"2/11/1980","-80.3125","25.7588996887207","2","21.282","11.8",
"2/12/1980","-80.3125","25.7588996887207","2","21.037","10.94",
"2/13/1980","-80.3125","25.7588996887207","2","22.966","14.803",
"2/14/1980","-80.3125","25.7588996887207","2","23.813","19.835",
"2/15/1980","-80.3125","25.7588996887207","2","25.838","19.656",
"2/16/1980","-80.3125","25.7588996887207","2","26.985","18.676",
"2/17/1980","-80.3125","25.7588996887207","2","25.558","16.628",
"2/18/1980","-80.3125","25.7588996887207","2","20.047","14.658",
"2/19/1980","-80.3125","25.7588996887207","2","21.452","16.037",
"2/20/1980","-80.3125","25.7588996887207","2","24.573","14.977",
"2/21/1980","-80.3125","25.7588996887207","2","25.037","15.362",
"2/22/1980","-80.3125","25.7588996887207","2","26.608","18.698",
"2/23/1980","-80.3125","25.7588996887207","2","28.023","21.182",
"2/24/1980","-80.3125","25.7588996887207","2","28.763","20.737",
"2/25/1980","-80.3125","25.7588996887207","2","28.441","21.318",
